transaction_id  ,user_id  ,device_id  ,amount_score  ,txn_count_last_24h  ,txn_amount_last_24h  ,avg_amount_30d  ,device_change_flag  ,location_change_flag  ,international_risk_flag
TXN18496,USR18496,DEV18496,26,3,102909,3877,0,0,0
TXN18497,USR18497,DEV18497,24,14,30399,10916,0,1,1
TXN18498,USR18498,DEV18498,93,16,55972,97133,1,1,0
TXN18499,USR18499,DEV18499,2,34,2007,39,1,1,0
TXN18500,USR18500,DEV18500,76,0,14289,175,1,0,1
TXN18501,USR18501,DEV18501,0,41,126606,41016,0,1,1
TXN18502,USR18502,DEV18502,16,1,5823,91741,0,1,0
TXN18503,USR18503,DEV18503,4,22,76000,13860,0,1,0
TXN18504,USR18504,DEV18504,42,1,169751,6600,0,1,1
TXN18505,USR18505,DEV18505,53,0,160434,60190,0,1,0
TXN18506,USR18506,DEV18506,95,16,3803,42689,1,1,0
TXN18507,USR18507,DEV18507,69,11,7903,97143,0,1,1
TXN18508,USR18508,DEV18508,35,33,193139,23051,0,0,1
TXN18509,USR18509,DEV18509,8,27,182208,761,0,0,0
TXN18510,USR18510,DEV18510,72,49,15,58984,1,0,1
TXN18511,USR18511,DEV18511,0,25,36184,26099,1,1,0
TXN18512,USR18512,DEV18512,76,14,11817,8038,1,1,1
TXN18513,USR18513,DEV18513,9,17,149129,21039,1,1,0
TXN18514,USR18514,DEV18514,20,28,48100,2496,1,0,1
TXN18515,USR18515,DEV18515,0,0,1,76826,0,0,1
TXN18516,USR18516,DEV18516,19,16,4704,28361,1,0,0
TXN18517,USR18517,DEV18517,51,16,154351,25517,0,1,0
TXN18518,USR18518,DEV18518,1,6,134169,38696,1,0,0
TXN18519,USR18519,DEV18519,77,43,86774,90235,1,0,1
TXN18520,USR18520,DEV18520,19,0,716,53230,1,0,1
TXN18521,USR18521,DEV18521,50,28,16252,76679,1,0,1
TXN18522,USR18522,DEV18522,0,40,1820,1829,1,1,1
TXN18523,USR18523,DEV18523,5,27,83302,70319,0,1,0
TXN18524,USR18524,DEV18524,91,42,7598,11,1,1,1
TXN18525,USR18525,DEV18525,14,18,83402,2162,1,0,1
TXN18526,USR18526,DEV18526,0,21,1120,13115,0,0,1
TXN18527,USR18527,DEV18527,100,3,93310,87130,0,0,0
TXN18528,USR18528,DEV18528,5,2,51910,14118,1,0,1
TXN18529,USR18529,DEV18529,0,0,50685,97326,1,1,1
TXN18530,USR18530,DEV18530,23,24,57387,2230,1,1,1
TXN18531,USR18531,DEV18531,93,1,12335,39534,1,1,0
TXN18532,USR18532,DEV18532,34,8,181874,5255,1,1,0
TXN18533,USR18533,DEV18533,23,7,147767,68032,1,0,0
TXN18534,USR18534,DEV18534,51,9,1755,10306,0,1,0
TXN18535,USR18535,DEV18535,49,34,39780,32518,0,1,0
TXN18536,USR18536,DEV18536,5,12,23,17048,0,0,1
TXN18537,USR18537,DEV18537,39,0,42421,66039,1,1,1
TXN18538,USR18538,DEV18538,1,0,26102,1154,1,0,0
TXN18539,USR18539,DEV18539,26,32,568,68688,0,1,0
TXN18540,USR18540,DEV18540,44,16,23186,62943,0,1,1
TXN18541,USR18541,DEV18541,37,38,67413,75423,1,1,1
TXN18542,USR18542,DEV18542,15,0,193055,19910,0,0,1
TXN18543,USR18543,DEV18543,0,35,48334,84697,0,0,0
TXN18544,USR18544,DEV18544,90,31,32314,33118,1,1,1
TXN18545,USR18545,DEV18545,48,17,110608,2571,0,1,0
TXN18546,USR18546,DEV18546,5,40,76149,77803,1,1,1
TXN18547,USR18547,DEV18547,0,5,237,13464,1,0,1
TXN18548,USR18548,DEV18548,2,16,35731,88883,1,0,0
TXN18549,USR18549,DEV18549,0,28,188744,34435,0,0,0
TXN18550,USR18550,DEV18550,0,2,44771,73756,1,1,1
TXN18551,USR18551,DEV18551,4,5,77004,62605,0,0,0
TXN18552,USR18552,DEV18552,1,27,731,18700,0,1,1
TXN18553,USR18553,DEV18553,74,43,34,42300,1,1,1
TXN18554,USR18554,DEV18554,0,36,2777,84079,0,0,0
TXN18555,USR18555,DEV18555,71,12,15337,88425,0,0,0
TXN18556,USR18556,DEV18556,18,14,130088,383,0,0,0
TXN18557,USR18557,DEV18557,8,11,0,31496,0,1,1
TXN18558,USR18558,DEV18558,94,19,45555,68504,1,0,0
TXN18559,USR18559,DEV18559,21,9,25477,8721,0,0,1
TXN18560,USR18560,DEV18560,0,30,5238,60929,0,0,0
TXN18561,USR18561,DEV18561,2,5,24881,24789,1,0,0
TXN18562,USR18562,DEV18562,0,6,20722,36427,1,0,0
TXN18563,USR18563,DEV18563,12,18,115177,39033,0,1,1
TXN18564,USR18564,DEV18564,10,36,203,33241,0,1,1
TXN18565,USR18565,DEV18565,26,26,14357,13648,0,0,1
TXN18566,USR18566,DEV18566,60,7,125841,49117,0,1,1
TXN18567,USR18567,DEV18567,17,35,83305,49535,1,0,0
TXN18568,USR18568,DEV18568,8,19,14261,55200,1,1,1
TXN18569,USR18569,DEV18569,61,4,58460,797,1,1,1
TXN18570,USR18570,DEV18570,1,18,147424,56545,0,1,1
TXN18571,USR18571,DEV18571,63,6,82333,10464,1,1,1
TXN18572,USR18572,DEV18572,17,3,1632,8515,0,1,0
TXN18573,USR18573,DEV18573,41,1,58241,36364,1,1,0
TXN18574,USR18574,DEV18574,0,10,107566,22191,0,1,0
TXN18575,USR18575,DEV18575,54,6,85918,4262,0,1,1
TXN18576,USR18576,DEV18576,10,0,25668,58316,1,0,0
TXN18577,USR18577,DEV18577,66,22,149124,60771,1,0,0
TXN18578,USR18578,DEV18578,89,8,34903,52471,0,1,1
TXN18579,USR18579,DEV18579,0,0,23192,97785,0,1,1
TXN18580,USR18580,DEV18580,14,27,1860,45116,1,0,0
TXN18581,USR18581,DEV18581,35,8,1450,25771,1,1,1
TXN18582,USR18582,DEV18582,10,24,18197,73243,0,1,1
TXN18583,USR18583,DEV18583,52,28,93401,93242,0,0,1
TXN18584,USR18584,DEV18584,4,35,8038,47569,0,1,1
TXN18585,USR18585,DEV18585,44,1,118688,40462,1,0,1
TXN18586,USR18586,DEV18586,44,35,2475,30499,1,0,1
TXN18587,USR18587,DEV18587,1,33,103065,17720,0,0,1
TXN18588,USR18588,DEV18588,29,6,4823,91148,1,0,0
TXN18589,USR18589,DEV18589,16,36,13904,30093,0,1,0
TXN18590,USR18590,DEV18590,0,1,43761,97587,1,0,1
TXN18591,USR18591,DEV18591,31,35,141434,1225,0,1,1
TXN18592,USR18592,DEV18592,74,34,60496,77086,0,0,1
TXN18593,USR18593,DEV18593,33,13,45295,3418,0,1,0
TXN18594,USR18594,DEV18594,3,43,2695,9236,0,1,1
TXN18595,USR18595,DEV18595,0,34,30360,44575,0,0,0
TXN18596,USR18596,DEV18596,0,12,775,86699,1,1,1
TXN18597,USR18597,DEV18597,19,16,70144,24960,1,1,0
TXN18598,USR18598,DEV18598,64,19,100507,26618,0,0,1
TXN18599,USR18599,DEV18599,0,38,19278,14447,1,1,0
TXN18600,USR18600,DEV18600,2,2,46269,455,1,0,0
TXN18601,USR18601,DEV18601,0,1,17884,55015,1,1,0
TXN18602,USR18602,DEV18602,40,27,65669,97862,1,1,1
TXN18603,USR18603,DEV18603,43,2,154257,75727,0,0,1
TXN18604,USR18604,DEV18604,4,5,4369,40396,1,1,0
TXN18605,USR18605,DEV18605,26,21,27102,28767,0,0,1
TXN18606,USR18606,DEV18606,89,31,164751,23767,0,0,1
TXN18607,USR18607,DEV18607,1,1,3114,1502,1,1,1
TXN18608,USR18608,DEV18608,40,25,4,25846,0,0,0
TXN18609,USR18609,DEV18609,0,41,16819,42343,1,1,0
TXN18610,USR18610,DEV18610,13,23,72800,31472,1,1,1
TXN18611,USR18611,DEV18611,0,29,55957,98953,0,1,0
TXN18612,USR18612,DEV18612,91,1,109562,2258,0,1,1
TXN18613,USR18613,DEV18613,29,43,1979,27150,1,1,1
TXN18614,USR18614,DEV18614,2,31,25996,667,0,0,1
TXN18615,USR18615,DEV18615,16,1,6063,67624,0,1,0
TXN18616,USR18616,DEV18616,38,4,163873,62199,1,0,1
TXN18617,USR18617,DEV18617,80,0,124841,11194,0,1,0
TXN18618,USR18618,DEV18618,12,22,33086,322,0,0,0
TXN18619,USR18619,DEV18619,81,9,81510,831,1,1,0
TXN18620,USR18620,DEV18620,6,5,59466,62490,0,0,1
TXN18621,USR18621,DEV18621,3,32,9664,4293,1,1,1
TXN18622,USR18622,DEV18622,0,36,1529,64634,1,0,1
TXN18623,USR18623,DEV18623,0,15,4437,3871,0,1,1
TXN18624,USR18624,DEV18624,17,13,54006,17174,0,1,1
TXN18625,USR18625,DEV18625,0,4,48362,4621,1,0,1
TXN18626,USR18626,DEV18626,12,1,18255,68499,0,1,0
TXN18627,USR18627,DEV18627,97,2,65793,51695,1,1,0
TXN18628,USR18628,DEV18628,56,18,66310,99528,0,1,0
TXN18629,USR18629,DEV18629,7,2,118151,8168,1,0,1
TXN18630,USR18630,DEV18630,1,32,42683,18221,1,0,0
TXN18631,USR18631,DEV18631,89,7,5863,5842,1,1,1
TXN18632,USR18632,DEV18632,82,13,10022,5454,1,0,1
TXN18633,USR18633,DEV18633,0,7,26233,8835,1,1,0
TXN18634,USR18634,DEV18634,41,33,41507,82401,1,0,0
TXN18635,USR18635,DEV18635,65,1,112700,77909,0,0,0
TXN18636,USR18636,DEV18636,1,34,39314,11764,1,1,0
TXN18637,USR18637,DEV18637,0,16,1177,34844,1,0,0
TXN18638,USR18638,DEV18638,41,15,83,42053,1,1,1
TXN18639,USR18639,DEV18639,0,1,15908,77677,1,0,1
TXN18640,USR18640,DEV18640,46,38,91605,97529,0,1,1
TXN18641,USR18641,DEV18641,84,14,39720,35444,1,0,1
TXN18642,USR18642,DEV18642,28,2,17053,67375,1,0,1
TXN18643,USR18643,DEV18643,2,0,36878,21190,1,1,1
TXN18644,USR18644,DEV18644,14,10,180441,73722,0,1,1
TXN18645,USR18645,DEV18645,0,20,139190,27059,0,0,0
TXN18646,USR18646,DEV18646,2,19,128958,36616,1,1,0
TXN18647,USR18647,DEV18647,0,26,77382,36390,1,1,1
TXN18648,USR18648,DEV18648,2,15,175260,29246,1,0,0
TXN18649,USR18649,DEV18649,0,13,40468,19553,0,0,0
TXN18650,USR18650,DEV18650,4,0,174913,71201,0,1,0
TXN18651,USR18651,DEV18651,51,50,87910,77872,1,0,0
TXN18652,USR18652,DEV18652,15,4,149985,85402,0,0,1
TXN18653,USR18653,DEV18653,16,36,139337,30097,0,0,0
TXN18654,USR18654,DEV18654,1,6,152258,21106,0,1,0
TXN18655,USR18655,DEV18655,6,44,6711,49592,0,1,1
TXN18656,USR18656,DEV18656,8,4,87760,17144,1,1,0
TXN18657,USR18657,DEV18657,58,1,5211,13,0,0,1
TXN18658,USR18658,DEV18658,85,36,159875,75739,0,0,0
TXN18659,USR18659,DEV18659,0,28,66777,64395,0,1,1
TXN18660,USR18660,DEV18660,6,2,64383,16350,1,1,1
TXN18661,USR18661,DEV18661,2,0,56938,10551,0,1,0
TXN18662,USR18662,DEV18662,0,18,3936,25450,1,1,0
TXN18663,USR18663,DEV18663,0,2,58545,13108,0,0,0
TXN18664,USR18664,DEV18664,21,32,196151,23612,1,0,0
TXN18665,USR18665,DEV18665,47,1,62016,44150,0,0,1
TXN18666,USR18666,DEV18666,8,24,46739,47109,1,0,1
TXN18667,USR18667,DEV18667,0,0,3212,142,0,1,1
TXN18668,USR18668,DEV18668,57,36,150038,20947,0,1,1
TXN18669,USR18669,DEV18669,53,7,66357,81617,1,0,1
TXN18670,USR18670,DEV18670,17,21,113989,50177,1,0,1
TXN18671,USR18671,DEV18671,2,10,6088,1308,1,1,0
TXN18672,USR18672,DEV18672,6,30,13900,91701,1,0,1
TXN18673,USR18673,DEV18673,49,29,99503,31,1,0,1
TXN18674,USR18674,DEV18674,0,26,49,2543,0,1,0
TXN18675,USR18675,DEV18675,1,3,21,28678,1,0,0
TXN18676,USR18676,DEV18676,43,26,64127,50254,1,0,0
TXN18677,USR18677,DEV18677,37,9,191163,5330,1,0,0
TXN18678,USR18678,DEV18678,10,12,119713,30045,0,0,1
TXN18679,USR18679,DEV18679,0,26,88497,96207,0,0,0
TXN18680,USR18680,DEV18680,0,10,171548,10995,1,1,1
TXN18681,USR18681,DEV18681,3,31,115374,25971,0,1,1
TXN18682,USR18682,DEV18682,82,28,4762,5664,1,1,1
TXN18683,USR18683,DEV18683,1,3,257,7181,0,0,0
TXN18684,USR18684,DEV18684,51,6,354,25119,0,0,1
TXN18685,USR18685,DEV18685,47,46,1832,84346,1,0,1
TXN18686,USR18686,DEV18686,0,1,899,42,1,1,0
TXN18687,USR18687,DEV18687,53,25,127160,62108,0,0,0
TXN18688,USR18688,DEV18688,9,8,26,38561,0,0,0
TXN18689,USR18689,DEV18689,0,1,189144,25655,0,1,1
TXN18690,USR18690,DEV18690,0,6,76880,2254,1,0,0
TXN18691,USR18691,DEV18691,25,36,50420,5902,0,1,1
TXN18692,USR18692,DEV18692,4,10,41434,60780,0,1,0
TXN18693,USR18693,DEV18693,51,39,120169,56591,0,1,1
TXN18694,USR18694,DEV18694,1,12,80982,17486,0,0,1
TXN18695,USR18695,DEV18695,26,32,121117,41222,0,0,0
TXN18696,USR18696,DEV18696,1,1,23375,8664,0,1,0
TXN18697,USR18697,DEV18697,97,40,66424,38746,1,0,1
TXN18698,USR18698,DEV18698,1,1,11208,63,0,1,0
TXN18699,USR18699,DEV18699,29,20,115040,14663,0,0,1
TXN18700,USR18700,DEV18700,1,3,159606,67501,0,0,0
TXN18701,USR18701,DEV18701,4,2,33132,278,0,1,0
TXN18702,USR18702,DEV18702,2,9,438,20407,1,1,0
TXN18703,USR18703,DEV18703,11,6,45658,55149,1,1,1
TXN18704,USR18704,DEV18704,10,3,1838,53350,0,0,1
TXN18705,USR18705,DEV18705,29,25,19198,33591,1,1,0
TXN18706,USR18706,DEV18706,47,15,154458,61774,0,0,0
TXN18707,USR18707,DEV18707,72,22,36459,94728,1,1,0
TXN18708,USR18708,DEV18708,83,21,177204,88141,1,1,1
TXN18709,USR18709,DEV18709,41,8,160178,21905,1,0,1
TXN18710,USR18710,DEV18710,2,30,5094,33351,1,1,0
TXN18711,USR18711,DEV18711,22,29,112407,9461,1,0,1
TXN18712,USR18712,DEV18712,0,20,47905,82360,1,1,0
TXN18713,USR18713,DEV18713,8,7,22514,88746,1,1,1
TXN18714,USR18714,DEV18714,42,43,109572,23172,1,1,0
TXN18715,USR18715,DEV18715,60,0,26510,38041,1,1,0
TXN18716,USR18716,DEV18716,0,32,11010,19072,1,1,1
TXN18717,USR18717,DEV18717,0,0,182232,46430,0,1,1
TXN18718,USR18718,DEV18718,10,25,174196,4915,0,1,0
TXN18719,USR18719,DEV18719,9,11,59329,6413,1,1,1
TXN18720,USR18720,DEV18720,25,2,118905,1938,0,0,0
TXN18721,USR18721,DEV18721,5,1,83913,17765,1,0,0
TXN18722,USR18722,DEV18722,85,15,23582,94406,0,1,1
TXN18723,USR18723,DEV18723,0,38,133817,19414,1,0,1
TXN18724,USR18724,DEV18724,61,4,14342,15075,1,0,0
TXN18725,USR18725,DEV18725,33,15,7221,1364,0,1,0
TXN18726,USR18726,DEV18726,70,10,1545,3647,1,1,1
TXN18727,USR18727,DEV18727,48,35,23689,9292,0,0,1
TXN18728,USR18728,DEV18728,7,4,5989,16992,0,1,0
TXN18729,USR18729,DEV18729,2,45,7029,8067,1,1,0
TXN18730,USR18730,DEV18730,78,0,138948,83960,1,0,1
TXN18731,USR18731,DEV18731,22,12,6589,73805,0,1,1
TXN18732,USR18732,DEV18732,29,39,6085,33936,0,0,1
TXN18733,USR18733,DEV18733,1,24,75690,35074,0,1,0
TXN18734,USR18734,DEV18734,4,0,199077,18906,1,0,1
TXN18735,USR18735,DEV18735,77,9,71227,8478,0,0,0
TXN18736,USR18736,DEV18736,62,8,102167,4435,1,0,0
TXN18737,USR18737,DEV18737,0,42,15313,19939,1,1,0
TXN18738,USR18738,DEV18738,84,20,122294,16980,1,1,0
TXN18739,USR18739,DEV18739,5,5,180791,1366,0,1,0
TXN18740,USR18740,DEV18740,30,45,89090,26497,1,0,0
TXN18741,USR18741,DEV18741,78,3,12666,966,1,0,1
TXN18742,USR18742,DEV18742,0,12,4896,39527,1,1,0
TXN18743,USR18743,DEV18743,1,35,78663,766,0,1,1
TXN18744,USR18744,DEV18744,70,48,32925,14120,1,1,0
TXN18745,USR18745,DEV18745,53,6,6291,698,1,1,0
TXN18746,USR18746,DEV18746,0,30,7739,5680,0,1,0
TXN18747,USR18747,DEV18747,28,14,26673,17166,0,0,0
TXN18748,USR18748,DEV18748,10,1,112482,99574,1,1,0
TXN18749,USR18749,DEV18749,1,3,112899,840,1,0,0
TXN18750,USR18750,DEV18750,41,45,22195,52906,0,0,1
TXN18751,USR18751,DEV18751,2,9,165161,4143,0,1,1
TXN18752,USR18752,DEV18752,13,2,33405,49687,0,1,0
TXN18753,USR18753,DEV18753,61,3,149525,72175,0,0,0
TXN18754,USR18754,DEV18754,0,35,6679,64580,0,1,1
TXN18755,USR18755,DEV18755,0,33,126897,3410,0,0,0
TXN18756,USR18756,DEV18756,46,32,3370,62069,0,0,1
TXN18757,USR18757,DEV18757,24,27,39628,8856,0,1,0
TXN18758,USR18758,DEV18758,2,26,3365,2836,0,1,0
TXN18759,USR18759,DEV18759,10,7,7845,41884,1,1,1
TXN18760,USR18760,DEV18760,63,0,3290,16647,1,0,0
TXN18761,USR18761,DEV18761,16,9,50095,536,0,1,1
TXN18762,USR18762,DEV18762,34,11,66367,33368,0,1,1
TXN18763,USR18763,DEV18763,0,25,144671,49770,1,0,0
TXN18764,USR18764,DEV18764,32,9,57973,4593,1,1,0
TXN18765,USR18765,DEV18765,35,3,91021,67997,0,0,0
TXN18766,USR18766,DEV18766,2,0,191156,14331,0,1,0
TXN18767,USR18767,DEV18767,2,4,25502,89096,1,0,0
TXN18768,USR18768,DEV18768,5,42,117888,5537,1,1,0
TXN18769,USR18769,DEV18769,14,9,521,93975,1,1,0
TXN18770,USR18770,DEV18770,34,19,24902,92947,0,1,0
TXN18771,USR18771,DEV18771,92,36,416,29060,1,0,1
TXN18772,USR18772,DEV18772,1,0,1147,38566,1,1,0
TXN18773,USR18773,DEV18773,92,40,35754,98349,0,0,0
TXN18774,USR18774,DEV18774,0,4,12671,17631,1,0,1
TXN18775,USR18775,DEV18775,1,1,99850,29186,0,0,0
TXN18776,USR18776,DEV18776,11,2,57978,26390,1,0,0
TXN18777,USR18777,DEV18777,2,25,133371,13135,0,0,0
TXN18778,USR18778,DEV18778,87,22,85034,19023,1,0,0
TXN18779,USR18779,DEV18779,11,4,9977,50,0,1,1
TXN18780,USR18780,DEV18780,0,23,29988,20562,1,0,1
TXN18781,USR18781,DEV18781,0,5,372,84377,0,0,0
TXN18782,USR18782,DEV18782,7,0,9663,52234,0,1,1
TXN18783,USR18783,DEV18783,32,13,28427,26568,0,1,0
TXN18784,USR18784,DEV18784,26,1,35657,24646,0,1,0
TXN18785,USR18785,DEV18785,75,22,134889,1963,0,1,0
TXN18786,USR18786,DEV18786,0,18,4538,29889,1,0,1
TXN18787,USR18787,DEV18787,73,14,5919,77270,1,0,0
TXN18788,USR18788,DEV18788,2,5,112266,88853,1,0,1
TXN18789,USR18789,DEV18789,37,25,130888,96665,0,0,0
TXN18790,USR18790,DEV18790,5,4,13645,32860,0,0,1
TXN18791,USR18791,DEV18791,88,46,195593,65013,1,1,1
TXN18792,USR18792,DEV18792,3,2,137469,37600,0,0,0
TXN18793,USR18793,DEV18793,0,35,81,97932,0,0,0
TXN18794,USR18794,DEV18794,15,7,82,803,1,0,0
TXN18795,USR18795,DEV18795,34,15,52892,53765,0,0,1
TXN18796,USR18796,DEV18796,0,46,34102,47964,0,0,1
TXN18797,USR18797,DEV18797,1,18,1770,27311,0,0,1
TXN18798,USR18798,DEV18798,0,40,36,17025,0,0,0
TXN18799,USR18799,DEV18799,0,2,1609,17000,0,0,0
TXN18800,USR18800,DEV18800,0,0,83113,34986,1,1,0
TXN18801,USR18801,DEV18801,1,7,179160,34481,1,0,0
TXN18802,USR18802,DEV18802,88,31,141133,52915,0,0,0
TXN18803,USR18803,DEV18803,97,4,16920,31551,1,0,0
TXN18804,USR18804,DEV18804,85,2,42816,15877,0,0,1
TXN18805,USR18805,DEV18805,5,16,29711,73020,0,0,0
TXN18806,USR18806,DEV18806,2,28,164111,20964,1,1,0
TXN18807,USR18807,DEV18807,23,0,25543,9114,1,1,0
TXN18808,USR18808,DEV18808,7,17,121474,71,1,1,1
TXN18809,USR18809,DEV18809,10,18,15655,31280,0,0,1
TXN18810,USR18810,DEV18810,4,1,129204,70142,1,1,1
TXN18811,USR18811,DEV18811,15,5,7578,5044,1,1,0
TXN18812,USR18812,DEV18812,1,15,13101,71223,1,1,1
TXN18813,USR18813,DEV18813,3,19,45225,20,0,0,0
TXN18814,USR18814,DEV18814,46,34,152170,59970,0,1,1
TXN18815,USR18815,DEV18815,96,47,91118,20962,0,0,1
TXN18816,USR18816,DEV18816,24,18,152509,39702,1,0,0
TXN18817,USR18817,DEV18817,22,15,969,133,0,1,1
TXN18818,USR18818,DEV18818,16,1,23527,65101,1,0,0
TXN18819,USR18819,DEV18819,33,22,90670,38089,1,0,0
TXN18820,USR18820,DEV18820,24,17,18095,92348,1,1,1
TXN18821,USR18821,DEV18821,0,2,1951,8136,0,1,1
TXN18822,USR18822,DEV18822,0,41,51054,78476,0,1,1
TXN18823,USR18823,DEV18823,41,0,3088,18736,1,0,0
TXN18824,USR18824,DEV18824,87,9,154429,6,1,1,0
TXN18825,USR18825,DEV18825,6,36,21095,75626,1,0,0
TXN18826,USR18826,DEV18826,90,30,38340,2656,0,1,1
TXN18827,USR18827,DEV18827,44,2,72264,6019,0,0,1
TXN18828,USR18828,DEV18828,31,3,37584,36301,1,1,1
TXN18829,USR18829,DEV18829,27,0,189096,15742,1,0,1
TXN18830,USR18830,DEV18830,5,0,20692,9069,1,0,1
TXN18831,USR18831,DEV18831,1,6,3415,25298,0,1,1
TXN18832,USR18832,DEV18832,1,0,132775,71385,0,1,1
TXN18833,USR18833,DEV18833,37,0,882,64732,1,1,1
TXN18834,USR18834,DEV18834,7,0,76254,60276,1,1,1
TXN18835,USR18835,DEV18835,19,11,73,28267,1,0,0
TXN18836,USR18836,DEV18836,3,5,78652,425,1,0,0
TXN18837,USR18837,DEV18837,43,0,3780,35580,1,0,0
TXN18838,USR18838,DEV18838,75,37,65126,3826,1,0,1
TXN18839,USR18839,DEV18839,5,2,179338,80265,0,0,0
TXN18840,USR18840,DEV18840,24,1,20923,99107,0,0,1
TXN18841,USR18841,DEV18841,99,4,99562,24622,0,1,0
TXN18842,USR18842,DEV18842,27,48,37138,9135,1,0,0
TXN18843,USR18843,DEV18843,0,0,161004,6565,0,1,1
TXN18844,USR18844,DEV18844,1,28,56639,47660,0,0,0
TXN18845,USR18845,DEV18845,80,1,75988,48804,0,0,0
TXN18846,USR18846,DEV18846,22,32,78021,44395,0,0,1
TXN18847,USR18847,DEV18847,0,49,158150,71183,0,0,0
TXN18848,USR18848,DEV18848,2,26,67115,11663,1,1,1
TXN18849,USR18849,DEV18849,40,2,4147,71543,0,0,0
TXN18850,USR18850,DEV18850,1,31,4980,66136,1,0,0
TXN18851,USR18851,DEV18851,15,0,8803,36164,0,0,0
TXN18852,USR18852,DEV18852,1,49,170985,48643,1,1,0
TXN18853,USR18853,DEV18853,0,37,16214,28469,1,0,0
TXN18854,USR18854,DEV18854,28,15,20025,4232,0,1,1
TXN18855,USR18855,DEV18855,8,19,10652,30588,0,1,0
TXN18856,USR18856,DEV18856,13,21,151157,39741,0,0,0
TXN18857,USR18857,DEV18857,15,2,68117,92961,0,1,1
TXN18858,USR18858,DEV18858,7,7,8101,77506,1,0,0
TXN18859,USR18859,DEV18859,0,27,13143,43033,1,0,1
TXN18860,USR18860,DEV18860,46,13,110327,38042,0,0,0
TXN18861,USR18861,DEV18861,0,25,27756,13383,1,0,0
TXN18862,USR18862,DEV18862,1,26,50362,93112,0,1,1
TXN18863,USR18863,DEV18863,78,19,11839,65122,1,1,0
TXN18864,USR18864,DEV18864,1,31,68290,29494,0,1,0
TXN18865,USR18865,DEV18865,2,0,5471,2775,0,0,0
TXN18866,USR18866,DEV18866,0,20,68260,202,0,1,0
TXN18867,USR18867,DEV18867,11,5,178851,54873,1,1,0
TXN18868,USR18868,DEV18868,11,22,14743,4218,1,1,0
TXN18869,USR18869,DEV18869,24,30,111650,21248,0,1,1
TXN18870,USR18870,DEV18870,19,0,45945,71869,1,1,0
TXN18871,USR18871,DEV18871,18,0,83345,89904,1,0,1
TXN18872,USR18872,DEV18872,5,46,66762,10735,0,1,0
TXN18873,USR18873,DEV18873,0,41,611,730,0,0,0
TXN18874,USR18874,DEV18874,36,17,4906,2181,0,0,1
TXN18875,USR18875,DEV18875,6,21,24455,62529,1,1,0
TXN18876,USR18876,DEV18876,20,2,80644,23412,1,0,0
TXN18877,USR18877,DEV18877,5,30,29317,563,0,1,0
TXN18878,USR18878,DEV18878,9,38,161694,43044,0,1,0
TXN18879,USR18879,DEV18879,0,3,12582,39533,1,1,0
TXN18880,USR18880,DEV18880,14,22,7488,56039,0,1,0
TXN18881,USR18881,DEV18881,95,18,9636,476,0,1,1
TXN18882,USR18882,DEV18882,2,0,2401,28691,0,0,1
TXN18883,USR18883,DEV18883,76,43,153185,84928,1,0,1
TXN18884,USR18884,DEV18884,1,1,50713,23239,0,0,1
TXN18885,USR18885,DEV18885,12,5,47603,71651,0,1,1
TXN18886,USR18886,DEV18886,90,15,81,48461,0,1,1
TXN18887,USR18887,DEV18887,58,39,12333,9482,1,0,0
TXN18888,USR18888,DEV18888,23,4,34867,90147,1,1,0
TXN18889,USR18889,DEV18889,81,5,9167,3647,1,0,0
TXN18890,USR18890,DEV18890,2,1,133452,83030,1,1,0
TXN18891,USR18891,DEV18891,7,37,89198,531,0,0,1
TXN18892,USR18892,DEV18892,21,8,167475,40053,1,0,0
TXN18893,USR18893,DEV18893,4,0,151071,51525,1,0,1
TXN18894,USR18894,DEV18894,0,17,142795,63537,1,1,0
TXN18895,USR18895,DEV18895,18,29,1441,24042,0,1,1
TXN18896,USR18896,DEV18896,10,7,43825,8288,0,1,1
TXN18897,USR18897,DEV18897,2,3,98664,76753,0,1,1
TXN18898,USR18898,DEV18898,2,1,180826,30175,0,0,1
TXN18899,USR18899,DEV18899,34,24,145378,25961,1,1,0
TXN18900,USR18900,DEV18900,15,12,148159,20832,1,0,1
TXN18901,USR18901,DEV18901,1,4,15573,45920,1,0,0
TXN18902,USR18902,DEV18902,6,1,2491,29929,1,0,0
TXN18903,USR18903,DEV18903,68,28,1530,25158,1,0,0
TXN18904,USR18904,DEV18904,0,26,69356,16,0,0,0
TXN18905,USR18905,DEV18905,2,35,11634,2239,0,1,0
TXN18906,USR18906,DEV18906,12,1,19489,210,1,1,0
TXN18907,USR18907,DEV18907,59,25,4843,8956,1,0,0
TXN18908,USR18908,DEV18908,3,1,14266,71311,0,0,0
TXN18909,USR18909,DEV18909,41,29,1780,27490,0,1,1
TXN18910,USR18910,DEV18910,0,3,122396,28949,1,1,1
TXN18911,USR18911,DEV18911,2,29,1474,29218,0,1,0
TXN18912,USR18912,DEV18912,1,33,32,29887,1,1,1
TXN18913,USR18913,DEV18913,43,27,24923,16114,0,0,0
TXN18914,USR18914,DEV18914,85,0,161,36739,0,0,0
TXN18915,USR18915,DEV18915,61,6,52056,81757,0,1,1
TXN18916,USR18916,DEV18916,6,33,78053,41260,1,1,1
TXN18917,USR18917,DEV18917,52,8,2880,26397,1,1,1
TXN18918,USR18918,DEV18918,31,0,1840,99067,1,1,1
