device_id  ,user_id  ,device_type  ,os  ,ip_address  ,is_compromised
DEV16937,USR16937,Unknown Device,Windows 11,199.63.183.240,1
DEV16938,USR16938,Android Tablet,macOS Sonoma,234.63.205.39,0
DEV16939,USR16939,Android Mobile,Linux Fedora,243.234.43.243,1
DEV16940,USR16940,Unknown Device,iOS 16,37.195.171.30,1
DEV16941,USR16941,Unknown Device,Windows 8,123.238.134.94,0
DEV16942,USR16942,Android Tablet,Android 12,163.142.191.5,0
DEV16943,USR16943,Android Tablet,Linux Fedora,121.65.249.174,1
DEV16944,USR16944,iPhone,iOS 16,197.33.94.65,0
DEV16945,USR16945,Windows Laptop,macOS Sonoma,191.151.13.127,0
DEV16946,USR16946,MacBook,Linux Ubuntu,230.170.208.154,0
DEV16947,USR16947,Linux Desktop,Linux Ubuntu,120.58.192.157,1
DEV16948,USR16948,Windows Desktop,Windows 11,125.241.59.143,1
DEV16949,USR16949,Windows Desktop,ChromeOS,70.120.27.71,0
DEV16950,USR16950,Android Tablet,Windows 11,45.89.84.193,0
DEV16951,USR16951,iPhone,iOS 17,140.108.243.116,0
DEV16952,USR16952,Windows Laptop,iOS 17,122.59.200.152,1
DEV16953,USR16953,MacBook,iOS 17,30.201.164.95,0
DEV16954,USR16954,ChromeOS Laptop,Android 14,237.251.178.169,1
DEV16955,USR16955,Android Tablet,macOS Monterey,20.129.73.66,1
DEV16956,USR16956,Windows Desktop,Android 14,57.109.226.30,1
DEV16957,USR16957,Linux Desktop,iOS 15,221.31.176.139,0
DEV16958,USR16958,Linux Desktop,Windows 8,45.198.25.227,1
DEV16959,USR16959,Android Mobile,macOS Ventura,92.46.165.141,0
DEV16960,USR16960,ChromeOS Laptop,iOS 16,111.232.203.107,1
DEV16961,USR16961,ChromeOS Laptop,macOS Monterey,222.184.249.253,0
DEV16962,USR16962,MacBook,macOS Ventura,138.168.14.18,1
DEV16963,USR16963,Windows Laptop,macOS Monterey,88.243.178.119,0
DEV16964,USR16964,Unknown Device,macOS Sonoma,138.232.165.17,0
DEV16965,USR16965,Windows Laptop,macOS Monterey,122.13.242.104,0
DEV16966,USR16966,Windows Laptop,Android 14,75.238.227.203,1
DEV16967,USR16967,MacBook,Linux Fedora,16.205.225.126,0
DEV16968,USR16968,Android Mobile,macOS Ventura,185.44.252.68,0
DEV16969,USR16969,Android Tablet,iOS 15,94.74.59.20,1
DEV16970,USR16970,Android Tablet,Android 14,255.88.195.142,0
DEV16971,USR16971,iPad,Android 14,69.39.99.185,0
DEV16972,USR16972,Android Tablet,Android 12,135.192.95.186,1
DEV16973,USR16973,iPhone,Android 13,170.46.241.130,1
DEV16974,USR16974,MacBook,Android 12,138.42.67.214,1
DEV16975,USR16975,iPad,macOS Ventura,180.71.196.233,1
DEV16976,USR16976,MacBook,macOS Monterey,113.53.119.30,1
DEV16977,USR16977,Android Mobile,Linux Ubuntu,180.218.35.95,0
DEV16978,USR16978,Linux Desktop,Linux Ubuntu,21.140.60.194,1
DEV16979,USR16979,ChromeOS Laptop,macOS Ventura,213.171.196.59,1
DEV16980,USR16980,Android Tablet,iOS 15,120.10.152.161,0
DEV16981,USR16981,ChromeOS Laptop,iOS 15,203.59.174.147,0
DEV16982,USR16982,ChromeOS Laptop,Windows 8,249.60.129.125,1
DEV16983,USR16983,iPad,iOS 16,124.221.170.193,0
DEV16984,USR16984,iPhone,Linux Fedora,29.86.20.91,0
DEV16985,USR16985,MacBook,Windows 10,45.42.160.80,0
DEV16986,USR16986,Unknown Device,Linux Fedora,69.92.228.113,0
DEV16987,USR16987,Android Tablet,ChromeOS,252.142.45.240,0
DEV16988,USR16988,MacBook,Android 13,229.92.78.65,1
DEV16989,USR16989,Linux Desktop,macOS Sonoma,165.83.249.108,1
DEV16990,USR16990,MacBook,Windows 8,176.7.213.152,1
DEV16991,USR16991,iPad,Windows 8,193.203.119.236,1
DEV16992,USR16992,Unknown Device,macOS Sonoma,219.47.114.127,1
DEV16993,USR16993,MacBook,Windows 8,165.195.77.55,0
DEV16994,USR16994,Android Tablet,Windows 8,190.8.89.2,0
DEV16995,USR16995,Android Tablet,ChromeOS,208.233.77.122,0
DEV16996,USR16996,Windows Laptop,Linux Fedora,86.145.162.222,1
DEV16997,USR16997,Windows Desktop,macOS Monterey,113.174.63.29,0
DEV16998,USR16998,Windows Laptop,Windows 11,60.93.135.108,0
DEV16999,USR16999,Windows Desktop,macOS Ventura,153.18.39.141,0
DEV17000,USR17000,ChromeOS Laptop,iOS 17,166.234.61.241,0
DEV17001,USR17001,ChromeOS Laptop,Android 13,20.148.75.13,0
DEV17002,USR17002,Android Mobile,macOS Monterey,238.60.220.245,0
DEV17003,USR17003,Linux Desktop,macOS Sonoma,242.72.194.77,1
DEV17004,USR17004,Windows Laptop,Windows 10,117.118.4.7,1
DEV17005,USR17005,Android Tablet,iOS 17,121.240.210.126,1
DEV17006,USR17006,Linux Desktop,iOS 16,165.36.222.142,1
DEV17007,USR17007,Windows Desktop,macOS Sonoma,37.89.42.25,1
DEV17008,USR17008,Unknown Device,iOS 15,1.246.204.213,1
DEV17009,USR17009,Android Tablet,ChromeOS,45.94.172.11,0
DEV17010,USR17010,ChromeOS Laptop,macOS Sonoma,176.174.231.233,1
DEV17011,USR17011,Android Mobile,Android 14,9.50.52.178,1
DEV17012,USR17012,Linux Desktop,macOS Monterey,39.170.127.170,0
DEV17013,USR17013,Windows Laptop,iOS 15,218.7.117.92,1
DEV17014,USR17014,iPhone,Android 13,145.61.66.64,1
DEV17015,USR17015,ChromeOS Laptop,macOS Ventura,35.165.83.85,1
DEV17016,USR17016,iPad,macOS Sonoma,131.37.195.225,0
DEV17017,USR17017,Windows Desktop,ChromeOS,215.127.132.152,1
DEV17018,USR17018,iPad,Android 13,29.133.19.228,1
DEV17019,USR17019,Windows Laptop,Linux Fedora,50.100.111.84,1
DEV17020,USR17020,ChromeOS Laptop,Android 14,66.10.32.160,0
DEV17021,USR17021,Android Tablet,Windows 8,243.199.162.156,0
DEV17022,USR17022,Linux Desktop,Windows 11,1.212.186.175,0
DEV17023,USR17023,Linux Desktop,macOS Monterey,221.154.109.40,1
DEV17024,USR17024,ChromeOS Laptop,Android 12,146.49.33.37,1
DEV17025,USR17025,iPhone,Windows 8,43.239.234.193,0
DEV17026,USR17026,Unknown Device,Android 14,47.24.2.235,0
DEV17027,USR17027,Android Tablet,Android 14,181.151.119.240,1
DEV17028,USR17028,iPhone,Windows 11,132.189.243.146,1
DEV17029,USR17029,Unknown Device,iOS 15,75.55.248.43,1
DEV17030,USR17030,Android Tablet,ChromeOS,218.183.57.250,1
DEV17031,USR17031,Unknown Device,Android 14,5.226.128.92,1
DEV17032,USR17032,Android Mobile,Android 12,244.39.87.22,1
DEV17033,USR17033,Android Mobile,Linux Fedora,26.55.235.252,1
DEV17034,USR17034,ChromeOS Laptop,iOS 15,95.87.107.103,0
DEV17035,USR17035,iPhone,Android 12,240.50.168.235,1
DEV17036,USR17036,Windows Laptop,Windows 10,199.224.3.22,1
DEV17037,USR17037,Android Tablet,Linux Ubuntu,130.43.114.177,1
DEV17038,USR17038,MacBook,ChromeOS,7.38.94.232,1
DEV17039,USR17039,Android Mobile,Android 12,112.105.15.237,1
DEV17040,USR17040,Windows Laptop,iOS 17,62.87.216.15,1
DEV17041,USR17041,ChromeOS Laptop,macOS Monterey,164.204.48.75,1
DEV17042,USR17042,Linux Desktop,macOS Ventura,156.86.196.69,0
DEV17043,USR17043,Android Mobile,Windows 11,110.186.146.177,0
DEV17044,USR17044,ChromeOS Laptop,macOS Ventura,227.207.155.211,0
DEV17045,USR17045,Linux Desktop,ChromeOS,83.183.214.212,1
DEV17046,USR17046,Linux Desktop,macOS Monterey,228.212.91.126,0
DEV17047,USR17047,ChromeOS Laptop,Windows 8,45.48.19.78,1
DEV17048,USR17048,Unknown Device,Windows 11,149.5.16.92,1
DEV17049,USR17049,iPhone,Android 13,192.183.156.152,0
DEV17050,USR17050,Android Mobile,macOS Ventura,230.104.45.7,0
DEV17051,USR17051,iPad,Linux Ubuntu,147.250.51.58,1
DEV17052,USR17052,iPhone,ChromeOS,130.230.214.248,0
DEV17053,USR17053,Android Tablet,iOS 17,89.138.154.89,1
DEV17054,USR17054,MacBook,Windows 8,48.15.224.166,0
DEV17055,USR17055,iPad,Windows 8,189.106.138.113,1
DEV17056,USR17056,Windows Desktop,iOS 17,63.228.229.248,0
DEV17057,USR17057,Windows Desktop,macOS Monterey,23.197.7.57,1
DEV17058,USR17058,Unknown Device,macOS Sonoma,55.237.52.178,1
DEV17059,USR17059,iPhone,Android 13,90.104.198.141,1
DEV17060,USR17060,Windows Desktop,Windows 8,231.40.251.229,0
DEV17061,USR17061,iPhone,Windows 8,35.251.168.109,1
DEV17062,USR17062,ChromeOS Laptop,Windows 11,14.243.148.187,1
DEV17063,USR17063,iPhone,Linux Ubuntu,188.228.233.162,1
DEV17064,USR17064,ChromeOS Laptop,ChromeOS,10.53.195.59,1
DEV17065,USR17065,MacBook,iOS 17,135.127.156.22,1
DEV17066,USR17066,iPhone,iOS 15,106.57.234.81,0
DEV17067,USR17067,iPhone,Windows 8,10.252.25.40,1
DEV17068,USR17068,Windows Desktop,iOS 16,84.111.155.4,1
DEV17069,USR17069,Android Tablet,macOS Ventura,73.236.44.140,1
DEV17070,USR17070,iPhone,macOS Ventura,247.201.220.126,0
DEV17071,USR17071,Android Tablet,ChromeOS,61.100.150.240,1
DEV17072,USR17072,Windows Desktop,Windows 10,57.215.245.48,0
DEV17073,USR17073,Linux Desktop,Windows 10,239.135.221.134,0
DEV17074,USR17074,Linux Desktop,iOS 17,192.151.99.147,1
DEV17075,USR17075,iPhone,Linux Ubuntu,99.246.201.247,1
DEV17076,USR17076,Android Mobile,iOS 17,56.95.253.78,1
DEV17077,USR17077,Linux Desktop,iOS 15,242.127.83.253,1
DEV17078,USR17078,Windows Laptop,macOS Sonoma,115.219.196.149,0
DEV17079,USR17079,Windows Desktop,macOS Monterey,124.205.236.238,0
DEV17080,USR17080,Android Mobile,Linux Ubuntu,147.76.34.201,1
DEV17081,USR17081,Unknown Device,Android 14,233.107.209.145,0
DEV17082,USR17082,iPhone,Android 14,31.121.230.225,1
DEV17083,USR17083,iPad,iOS 15,33.144.65.12,1
DEV17084,USR17084,Unknown Device,iOS 16,181.230.196.197,1
DEV17085,USR17085,MacBook,Windows 10,71.27.130.88,0
DEV17086,USR17086,Unknown Device,macOS Sonoma,195.88.212.25,0
DEV17087,USR17087,Windows Desktop,Windows 11,42.38.132.103,0
DEV17088,USR17088,iPad,Android 13,71.204.108.36,1
DEV17089,USR17089,Android Tablet,macOS Sonoma,58.225.224.162,0
DEV17090,USR17090,Windows Desktop,Linux Ubuntu,31.228.12.216,0
DEV17091,USR17091,iPhone,Android 13,35.153.74.115,0
DEV17092,USR17092,Linux Desktop,iOS 15,103.85.160.22,1
DEV17093,USR17093,Android Mobile,Android 14,40.105.40.132,0
DEV17094,USR17094,Windows Laptop,iOS 17,180.27.200.178,0
DEV17095,USR17095,Windows Laptop,ChromeOS,113.94.153.123,0
DEV17096,USR17096,Android Mobile,Windows 10,228.3.82.176,0
DEV17097,USR17097,iPad,iOS 15,200.202.89.87,1
DEV17098,USR17098,Unknown Device,Windows 11,126.19.76.198,0
DEV17099,USR17099,MacBook,iOS 17,128.59.165.143,1
DEV17100,USR17100,iPad,Android 13,29.98.229.9,0
DEV17101,USR17101,Windows Desktop,iOS 17,91.198.44.46,0
DEV17102,USR17102,Windows Desktop,ChromeOS,1.178.197.133,1
DEV17103,USR17103,iPad,Windows 11,243.82.132.135,1
DEV17104,USR17104,Android Tablet,Windows 8,44.193.248.122,0
DEV17105,USR17105,iPad,Android 13,154.138.165.168,0
DEV17106,USR17106,iPad,Android 13,210.71.157.154,1
DEV17107,USR17107,iPhone,Linux Ubuntu,217.174.23.160,0
DEV17108,USR17108,Windows Laptop,macOS Monterey,16.229.173.240,1
DEV17109,USR17109,Windows Desktop,macOS Ventura,233.227.32.249,1
DEV17110,USR17110,Windows Laptop,macOS Sonoma,70.66.12.241,0
DEV17111,USR17111,iPad,iOS 16,37.86.215.168,0
DEV17112,USR17112,Windows Desktop,ChromeOS,2.22.185.24,0
DEV17113,USR17113,Windows Laptop,iOS 17,101.212.22.243,0
DEV17114,USR17114,Android Tablet,iOS 16,122.140.43.188,1
DEV17115,USR17115,Android Mobile,iOS 17,143.138.183.215,0
DEV17116,USR17116,Windows Desktop,ChromeOS,209.10.94.45,0
DEV17117,USR17117,Unknown Device,Windows 11,98.92.79.242,1
DEV17118,USR17118,Linux Desktop,Windows 8,203.82.182.12,0
DEV17119,USR17119,Android Mobile,Linux Ubuntu,199.25.105.171,0
DEV17120,USR17120,Unknown Device,Android 12,235.240.210.207,0
DEV17121,USR17121,Android Tablet,Android 14,77.205.97.82,1
DEV17122,USR17122,Android Tablet,Windows 11,55.68.39.166,1
DEV17123,USR17123,Unknown Device,Android 13,112.236.178.107,0
DEV17124,USR17124,MacBook,macOS Monterey,193.232.15.153,1
DEV17125,USR17125,MacBook,Android 14,47.167.207.234,0
DEV17126,USR17126,iPad,Android 12,251.106.41.170,0
DEV17127,USR17127,Android Mobile,Android 13,4.253.216.10,0
DEV17128,USR17128,iPad,Linux Fedora,236.13.196.153,1
DEV17129,USR17129,Linux Desktop,iOS 16,165.250.155.45,0
DEV17130,USR17130,MacBook,Android 12,248.240.200.34,0
DEV17131,USR17131,Windows Laptop,Android 14,70.130.120.201,0
DEV17132,USR17132,iPad,macOS Sonoma,43.67.36.36,1
DEV17133,USR17133,MacBook,ChromeOS,141.106.44.148,0
DEV17134,USR17134,Unknown Device,Windows 11,112.142.160.203,0
DEV17135,USR17135,MacBook,Android 13,60.53.7.247,1
DEV17136,USR17136,ChromeOS Laptop,Windows 8,46.230.12.90,1
DEV17137,USR17137,iPad,Android 14,79.5.3.56,1
DEV17138,USR17138,Windows Desktop,Linux Ubuntu,169.205.212.251,1
DEV17139,USR17139,ChromeOS Laptop,Android 13,145.121.49.105,1
DEV17140,USR17140,Unknown Device,Android 13,48.129.150.220,1
DEV17141,USR17141,Windows Desktop,Linux Ubuntu,228.55.120.46,0
DEV17142,USR17142,Windows Desktop,Android 13,144.122.193.79,1
DEV17143,USR17143,iPhone,iOS 17,88.158.172.226,1
DEV17144,USR17144,iPad,Windows 11,54.96.74.49,1
DEV17145,USR17145,MacBook,Linux Fedora,217.179.17.114,0
DEV17146,USR17146,ChromeOS Laptop,Android 12,11.202.115.96,1
DEV17147,USR17147,MacBook,iOS 17,171.245.24.126,1
DEV17148,USR17148,Windows Laptop,Windows 10,73.87.4.238,1
DEV17149,USR17149,iPad,Android 13,208.105.11.157,0
DEV17150,USR17150,Android Tablet,Windows 8,206.50.225.88,1
DEV17151,USR17151,Linux Desktop,Linux Ubuntu,139.132.189.133,0
DEV17152,USR17152,Android Mobile,iOS 17,98.199.222.77,1
DEV17153,USR17153,iPad,Android 13,39.218.10.152,1
DEV17154,USR17154,iPad,macOS Monterey,240.48.163.59,0
DEV17155,USR17155,Unknown Device,Android 14,5.26.155.50,0
DEV17156,USR17156,ChromeOS Laptop,ChromeOS,165.218.173.38,1
DEV17157,USR17157,Android Mobile,Linux Ubuntu,83.60.108.89,1
DEV17158,USR17158,ChromeOS Laptop,macOS Sonoma,156.98.227.22,0
DEV17159,USR17159,Windows Desktop,Android 14,238.134.31.250,1
DEV17160,USR17160,Windows Laptop,macOS Ventura,94.122.113.4,1
DEV17161,USR17161,iPad,Windows 11,214.187.0.68,0
DEV17162,USR17162,Android Mobile,macOS Ventura,239.228.96.147,1
DEV17163,USR17163,iPad,ChromeOS,157.68.91.47,0
DEV17164,USR17164,ChromeOS Laptop,Android 14,227.126.108.69,1
DEV17165,USR17165,ChromeOS Laptop,Windows 8,198.151.105.91,0
DEV17166,USR17166,Windows Laptop,macOS Ventura,45.52.81.226,0
DEV17167,USR17167,Android Tablet,Android 12,200.212.89.6,1
DEV17168,USR17168,Windows Desktop,Linux Fedora,227.103.210.68,0
DEV17169,USR17169,Windows Desktop,Linux Ubuntu,11.163.19.119,1
DEV17170,USR17170,ChromeOS Laptop,Android 14,100.121.151.75,0
DEV17171,USR17171,ChromeOS Laptop,iOS 16,254.95.37.70,1
DEV17172,USR17172,MacBook,Linux Fedora,1.244.42.254,1
DEV17173,USR17173,MacBook,Linux Ubuntu,148.62.89.153,1
DEV17174,USR17174,Android Mobile,Windows 10,226.31.79.149,0
DEV17175,USR17175,Unknown Device,Android 12,28.205.71.245,1
DEV17176,USR17176,Android Mobile,macOS Ventura,196.165.150.141,1
DEV17177,USR17177,Windows Desktop,Android 12,122.168.79.97,0
DEV17178,USR17178,ChromeOS Laptop,Windows 8,191.193.139.142,0
DEV17179,USR17179,Android Mobile,macOS Ventura,98.103.194.237,1
DEV17180,USR17180,Android Mobile,macOS Ventura,88.155.90.214,0
DEV17181,USR17181,Unknown Device,Windows 8,30.143.59.25,0
DEV17182,USR17182,Linux Desktop,Linux Ubuntu,149.37.216.14,1
DEV17183,USR17183,Unknown Device,iOS 16,187.240.152.56,0
DEV17184,USR17184,Windows Desktop,Linux Ubuntu,211.215.219.250,1
DEV17185,USR17185,iPad,iOS 15,100.18.119.115,0
DEV17186,USR17186,Windows Desktop,iOS 15,238.134.61.102,1
DEV17187,USR17187,Android Tablet,Linux Ubuntu,57.37.234.35,1
DEV17188,USR17188,ChromeOS Laptop,Android 14,211.17.172.94,1
DEV17189,USR17189,iPad,iOS 17,237.33.80.23,1
DEV17190,USR17190,Unknown Device,Windows 11,168.52.52.208,1
DEV17191,USR17191,Windows Laptop,iOS 16,137.94.22.177,1
DEV17192,USR17192,Linux Desktop,Linux Fedora,170.211.0.176,0
DEV17193,USR17193,iPhone,Linux Ubuntu,98.203.174.40,1
DEV17194,USR17194,Windows Laptop,Android 14,5.92.11.38,1
DEV17195,USR17195,Windows Desktop,Android 13,182.249.51.69,1
DEV17196,USR17196,iPad,iOS 16,252.163.210.1,1
DEV17197,USR17197,ChromeOS Laptop,macOS Monterey,244.159.79.207,1
DEV17198,USR17198,Windows Laptop,iOS 17,38.21.8.168,1
DEV17199,USR17199,iPhone,macOS Ventura,158.116.10.149,0
DEV17200,USR17200,Linux Desktop,Windows 8,160.131.172.202,0
DEV17201,USR17201,Windows Laptop,Linux Ubuntu,110.30.79.63,1
DEV17202,USR17202,Windows Laptop,Android 13,66.199.33.95,0
DEV17203,USR17203,iPhone,Linux Fedora,127.29.182.40,1
DEV17204,USR17204,Android Mobile,Windows 11,102.195.40.131,1
DEV17205,USR17205,Windows Desktop,Windows 8,243.12.170.153,0
DEV17206,USR17206,iPhone,Windows 8,63.41.66.166,1
DEV17207,USR17207,Windows Desktop,macOS Sonoma,99.92.232.205,0
DEV17208,USR17208,Unknown Device,macOS Sonoma,237.122.180.152,0
DEV17209,USR17209,Unknown Device,Windows 11,8.55.239.167,0
DEV17210,USR17210,MacBook,Android 14,16.43.230.235,1
DEV17211,USR17211,Android Mobile,Android 13,83.211.129.105,1
DEV17212,USR17212,MacBook,Linux Ubuntu,161.160.213.38,0
DEV17213,USR17213,iPad,Linux Ubuntu,68.175.6.115,0
DEV17214,USR17214,iPad,macOS Sonoma,244.241.90.125,1
DEV17215,USR17215,ChromeOS Laptop,macOS Ventura,242.147.144.16,1
DEV17216,USR17216,Unknown Device,Linux Ubuntu,52.225.70.145,1
DEV17217,USR17217,iPhone,iOS 17,83.101.112.213,1
DEV17218,USR17218,Windows Laptop,iOS 17,172.140.42.150,0
DEV17219,USR17219,Android Tablet,Linux Fedora,92.245.176.178,1
DEV17220,USR17220,Unknown Device,iOS 15,145.164.146.184,0
DEV17221,USR17221,Unknown Device,Windows 8,75.11.55.247,0
DEV17222,USR17222,MacBook,macOS Ventura,223.64.233.63,0
DEV17223,USR17223,ChromeOS Laptop,Android 13,168.228.131.136,0
DEV17224,USR17224,ChromeOS Laptop,Android 13,12.25.251.46,0
DEV17225,USR17225,ChromeOS Laptop,Windows 11,179.93.112.195,0
DEV17226,USR17226,MacBook,Android 13,20.44.115.153,1
DEV17227,USR17227,iPad,Windows 10,129.210.127.103,0
DEV17228,USR17228,Linux Desktop,Android 13,204.69.176.197,0
DEV17229,USR17229,Windows Laptop,macOS Monterey,27.126.161.203,0
DEV17230,USR17230,ChromeOS Laptop,macOS Monterey,53.68.16.189,1
DEV17231,USR17231,Android Mobile,Windows 8,100.113.146.61,1
DEV17232,USR17232,Unknown Device,iOS 16,201.222.248.137,1
DEV17233,USR17233,Windows Desktop,Windows 11,193.69.227.238,0
DEV17234,USR17234,Android Mobile,Android 12,154.173.151.203,1
DEV17235,USR17235,Android Tablet,macOS Sonoma,212.162.2.48,1
DEV17236,USR17236,Linux Desktop,Android 12,88.154.130.247,0
DEV17237,USR17237,ChromeOS Laptop,iOS 16,179.18.70.95,1
DEV17238,USR17238,iPhone,Windows 10,16.210.109.161,1
DEV17239,USR17239,Linux Desktop,Linux Fedora,7.89.146.194,0
DEV17240,USR17240,Android Tablet,Android 12,44.217.71.209,0
DEV17241,USR17241,MacBook,macOS Ventura,22.47.75.67,1
DEV17242,USR17242,Windows Desktop,ChromeOS,186.146.201.159,1
DEV17243,USR17243,iPhone,iOS 16,15.21.248.209,1
DEV17244,USR17244,Unknown Device,Android 12,159.93.47.170,0
DEV17245,USR17245,Android Mobile,Windows 8,52.181.224.27,0
DEV17246,USR17246,Android Tablet,macOS Monterey,2.117.20.82,1
DEV17247,USR17247,Linux Desktop,ChromeOS,184.180.5.132,1
DEV17248,USR17248,MacBook,Windows 8,210.100.167.145,0
DEV17249,USR17249,iPad,Android 14,44.136.119.198,1
DEV17250,USR17250,iPad,macOS Sonoma,22.62.34.11,1
DEV17251,USR17251,Android Tablet,Windows 10,217.229.229.195,1
DEV17252,USR17252,Windows Laptop,macOS Sonoma,39.186.149.45,0
DEV17253,USR17253,iPad,macOS Ventura,26.157.171.113,1
DEV17254,USR17254,Unknown Device,macOS Sonoma,67.59.49.208,1
DEV17255,USR17255,iPad,Linux Fedora,128.163.140.253,1
DEV17256,USR17256,ChromeOS Laptop,ChromeOS,211.64.108.214,1
DEV17257,USR17257,ChromeOS Laptop,Android 12,197.47.155.103,1
DEV17258,USR17258,Windows Laptop,Android 14,29.44.25.247,1
DEV17259,USR17259,Linux Desktop,macOS Ventura,125.17.236.33,1
DEV17260,USR17260,Android Mobile,Windows 8,203.206.239.72,0
DEV17261,USR17261,Windows Laptop,macOS Ventura,98.158.94.150,0
DEV17262,USR17262,Unknown Device,Windows 11,250.48.61.32,1
DEV17263,USR17263,MacBook,ChromeOS,15.9.169.53,0
DEV17264,USR17264,MacBook,macOS Monterey,154.62.227.31,0
DEV17265,USR17265,MacBook,Linux Fedora,106.116.13.75,1
DEV17266,USR17266,ChromeOS Laptop,Windows 10,215.20.69.252,0
DEV17267,USR17267,Windows Laptop,ChromeOS,53.247.155.138,0
DEV17268,USR17268,MacBook,Windows 10,131.141.194.247,1
DEV17269,USR17269,Android Tablet,Linux Fedora,69.136.208.46,1
DEV17270,USR17270,ChromeOS Laptop,Android 12,53.203.124.193,1
DEV17271,USR17271,MacBook,ChromeOS,61.105.210.197,1
DEV17272,USR17272,Linux Desktop,macOS Sonoma,175.81.43.214,1
DEV17273,USR17273,Android Mobile,Android 12,248.217.102.85,0
DEV17274,USR17274,ChromeOS Laptop,Linux Fedora,74.92.56.248,1
DEV17275,USR17275,iPad,Linux Fedora,141.227.165.78,0
DEV17276,USR17276,ChromeOS Laptop,iOS 16,181.41.65.133,1
DEV17277,USR17277,Windows Desktop,Windows 10,188.195.181.3,0
DEV17278,USR17278,Android Tablet,iOS 15,147.129.242.9,1
DEV17279,USR17279,MacBook,macOS Ventura,79.133.48.22,1
DEV17280,USR17280,Windows Desktop,Windows 11,43.234.48.208,0
DEV17281,USR17281,Android Mobile,Windows 10,8.8.4.142,1
DEV17282,USR17282,iPad,macOS Monterey,106.86.76.226,1
DEV17283,USR17283,Android Tablet,macOS Sonoma,234.35.111.125,1
DEV17284,USR17284,Windows Desktop,ChromeOS,191.38.205.106,1
DEV17285,USR17285,iPhone,Android 13,10.248.149.82,0
DEV17286,USR17286,ChromeOS Laptop,ChromeOS,233.64.160.211,1
DEV17287,USR17287,ChromeOS Laptop,Linux Ubuntu,199.241.107.7,1
DEV17288,USR17288,iPad,macOS Ventura,232.94.103.214,1
DEV17289,USR17289,iPad,iOS 17,13.3.215.96,1
DEV17290,USR17290,Android Tablet,iOS 17,126.67.42.1,0
DEV17291,USR17291,Linux Desktop,iOS 17,91.147.177.116,1
DEV17292,USR17292,Android Tablet,iOS 16,234.236.194.37,0
DEV17293,USR17293,Windows Desktop,iOS 15,37.171.147.243,1
DEV17294,USR17294,ChromeOS Laptop,ChromeOS,26.99.56.182,1
DEV17295,USR17295,Windows Desktop,Windows 8,200.189.216.219,1
DEV17296,USR17296,ChromeOS Laptop,macOS Ventura,176.253.119.7,1
DEV17297,USR17297,iPad,Windows 11,58.219.29.78,0
DEV17298,USR17298,Unknown Device,Android 13,103.131.226.149,0
DEV17299,USR17299,Android Tablet,macOS Sonoma,138.160.139.150,1
DEV17300,USR17300,Android Mobile,Linux Fedora,141.230.218.61,0
DEV17301,USR17301,ChromeOS Laptop,macOS Ventura,153.78.86.92,0
DEV17302,USR17302,Android Mobile,Android 12,24.100.175.42,0
DEV17303,USR17303,ChromeOS Laptop,Windows 11,30.213.87.209,0
DEV17304,USR17304,Windows Desktop,Linux Ubuntu,92.148.243.136,1
DEV17305,USR17305,ChromeOS Laptop,iOS 16,158.107.59.65,0
DEV17306,USR17306,Unknown Device,macOS Sonoma,127.9.94.48,0
DEV17307,USR17307,Windows Desktop,Linux Fedora,95.147.129.83,1
DEV17308,USR17308,ChromeOS Laptop,iOS 16,82.27.145.37,1
DEV17309,USR17309,iPhone,ChromeOS,111.175.118.175,1
DEV17310,USR17310,Windows Laptop,macOS Monterey,79.156.89.235,1
DEV17311,USR17311,Android Tablet,Linux Ubuntu,20.32.190.8,1
DEV17312,USR17312,iPhone,Windows 11,181.220.30.174,0
