blacklist_id,merchant_id,device_id,user_id,ip_address,reason,added_on
B00032,M00184,D00414,USR18203,192.168.245.202,Multiple Failed Passwords,22-03-2020 20:15:04
B00347,M00473,D00196,USR18204,192.168.98.188,Mismatched Billing/Shipping Address,24-10-2024 06:35:43
B00183,M00464,D00377,USR18205,192.168.245.186,Account Accessed From 2 Locations,06-08-2023 09:22:21
B00264,M00140,D00131,USR18206,192.168.209.137,Account Accessed From 2 Locations,04-10-2024 09:13:43
B00006,M00252,D00015,USR18207,192.168.201.161,Proxy/VPN Detected,05-01-2024 11:09:11
B00134,M00231,D00014,USR18208,192.168.181.241,Proxy/VPN Detected,19-03-2024 07:13:04
B00357,M00382,D00415,USR18209,192.168.30.135,Multiple Failed Passwords,27-10-2023 19:01:41
B00197,M00397,D00373,USR18210,192.168.16.174,High Risk Country Login,25-04-2025 04:26:13
B00116,M00297,D00420,USR18211,192.168.186.36,Suspicious Refund Pattern,02-06-2025 14:29:46
B00256,M00116,D00120,USR18212,192.168.108.75,Device Not Recognized,20-10-2024 02:21:09
B00169,M00262,D00243,USR18213,192.168.139.40,Brute Force Login Attempt,06-11-2021 06:41:11
B00270,M00305,D00082,USR18214,192.168.167.100,Proxy/VPN Detected,19-01-2022 00:40:30
B00309,M00332,D00339,USR18215,192.168.112.29,Too Many Transactions Quickly,21-07-2021 06:23:58
B00464,M00048,D00266,USR18216,192.168.225.89,Duplicate Transaction,09-07-2023 21:49:41
B00249,M00125,D00341,USR18217,192.168.167.101,IP Address Mismatch,09-03-2024 16:31:44
B00249,M00208,D00088,USR18218,192.168.209.146,Account Accessed From 2 Locations,23-11-2023 08:30:46
B00227,M00272,D00054,USR18219,192.168.214.188,Brute Force Login Attempt,06-07-2021 17:01:05
B00386,M00313,D00276,USR18220,192.168.165.38,Transaction Velocity Too High,17-02-2024 15:23:30
B00295,M00165,D00333,USR18221,192.168.109.127,Too Many Transactions Quickly,21-04-2022 04:53:04
B00101,M00394,D00404,USR18222,192.168.104.193,IP Address Mismatch,08-10-2024 21:13:47
B00209,M00189,D00111,USR18223,192.168.143.21,Account Accessed From 2 Locations,01-06-2024 03:19:11
B00223,M00077,D00460,USR18224,192.168.184.41,Abnormal Spending Pattern,14-06-2021 15:47:03
B00292,M00012,D00226,USR18225,192.168.14.67,Suspicious Password Reset,30-06-2022 10:42:41
B00398,M00033,D00149,USR18226,192.168.89.54,Abnormal Spending Pattern,12-01-2024 02:26:34
B00202,M00392,D00071,USR18227,192.168.172.87,Device Not Recognized,18-01-2023 06:40:46
B00221,M00199,D00261,USR18228,192.168.173.176,Transaction Velocity Too High,19-12-2020 13:33:29
B00322,M00146,D00047,USR18229,192.168.201.90,Duplicate Transaction,15-09-2024 12:17:41
B00068,M00150,D00463,USR18230,192.168.185.155,Proxy/VPN Detected,27-11-2021 16:10:39
B00133,M00219,D00384,USR18231,192.168.175.130,Unusual Location Change,19-03-2020 09:33:19
B00177,M00291,D00238,USR18232,192.168.217.84,Unusual Location Change,25-04-2020 01:37:42
B00409,M00433,D00457,USR18233,192.168.177.134,High Risk Country Login,26-01-2020 08:48:11
B00148,M00466,D00413,USR18234,192.168.220.194,Account Accessed From 2 Locations,08-03-2023 05:51:00
B00152,M00170,D00167,USR18235,192.168.105.11,Too Many Transactions Quickly,26-07-2024 05:22:37
B00395,M00345,D00402,USR18236,192.168.105.251,Suspicious Refund Pattern,10-05-2020 00:05:52
B00041,M00121,D00493,USR18237,192.168.118.137,Proxy/VPN Detected,14-05-2024 08:50:08
B00312,M00120,D00058,USR18238,192.168.53.138,Blacklisted Device,29-02-2024 02:29:03
B00163,M00499,D00137,USR18239,192.168.135.216,Brute Force Login Attempt,03-02-2020 02:42:40
B00394,M00053,D00105,USR18240,192.168.120.198,Account Accessed From 2 Locations,05-04-2021 10:11:22
B00256,M00140,D00046,USR18241,192.168.215.77,Multiple Failed Passwords,04-01-2020 18:10:24
B00299,M00068,D00274,USR18242,192.168.220.32,Transaction Velocity Too High,19-06-2025 00:43:25
B00443,M00051,D00003,USR18243,192.168.23.68,Brute Force Login Attempt,26-11-2024 08:29:42
B00195,M00438,D00007,USR18244,192.168.30.49,Account Accessed From 2 Locations,15-08-2021 08:05:43
B00015,M00252,D00477,USR18245,192.168.230.10,Suspicious Refund Pattern,05-11-2021 00:28:41
B00314,M00390,D00007,USR18246,192.168.47.19,High Transaction Amount,14-10-2024 22:42:32
B00009,M00198,D00055,USR18247,192.168.155.14,Multiple Failed Passwords,23-06-2025 18:27:01
B00407,M00201,D00119,USR18248,192.168.135.246,Abnormal Spending Pattern,03-12-2021 14:33:59
B00057,M00447,D00061,USR18249,192.168.164.160,Suspicious Password Reset,14-04-2022 23:41:29
B00363,M00104,D00149,USR18250,192.168.233.144,Suspicious Refund Pattern,12-11-2024 21:12:37
B00435,M00258,D00053,USR18251,192.168.146.245,Mismatched Billing/Shipping Address,03-01-2024 17:46:48
B00002,M00084,D00228,USR18252,192.168.148.189,Chargeback History,09-04-2021 20:47:01
B00047,M00293,D00243,USR18253,192.168.49.130,Suspicious Refund Pattern,26-05-2025 06:36:50
B00335,M00340,D00105,USR18254,192.168.158.165,Suspicious Refund Pattern,11-09-2022 16:20:11
B00362,M00056,D00274,USR18255,192.168.154.158,Suspicious Password Reset,21-01-2023 11:38:00
B00409,M00488,D00095,USR18256,192.168.230.163,Transaction Velocity Too High,02-08-2021 10:42:14
B00289,M00286,D00016,USR18257,192.168.159.90,Unusual Location Change,14-05-2025 04:36:40
B00041,M00172,D00016,USR18258,192.168.197.20,Proxy/VPN Detected,30-09-2020 18:47:18
B00437,M00488,D00429,USR18259,192.168.57.138,Multiple Failed Passwords,24-03-2024 20:57:31
B00285,M00404,D00084,USR18260,192.168.155.214,Suspicious Login Attempt,21-04-2022 18:50:21
B00279,M00176,D00142,USR18261,192.168.79.159,Suspicious Refund Pattern,26-09-2025 11:57:23
B00146,M00461,D00227,USR18262,192.168.84.52,Duplicate Transaction,16-06-2025 22:06:11
B00001,M00260,D00447,USR18263,192.168.152.70,Unusual Location Change,07-11-2023 11:47:47
B00207,M00327,D00257,USR18264,192.168.194.221,Proxy/VPN Detected,03-05-2025 17:44:45
B00452,M00179,D00315,USR18265,192.168.94.115,Brute Force Login Attempt,07-02-2021 00:28:06
B00300,M00219,D00282,USR18266,192.168.50.168,Chargeback History,06-11-2020 13:18:41
B00011,M00411,D00446,USR18267,192.168.217.55,Mismatched Billing/Shipping Address,03-09-2025 06:04:49
B00133,M00075,D00099,USR18268,192.168.227.48,High Transaction Amount,03-07-2020 05:36:34
B00419,M00373,D00271,USR18269,192.168.72.156,Suspicious Login Attempt,06-07-2024 07:53:08
B00466,M00087,D00074,USR18270,192.168.182.124,Suspicious Refund Pattern,03-09-2021 15:51:53
B00163,M00199,D00207,USR18271,192.168.30.120,Multiple Failed Passwords,19-06-2023 13:30:28
B00294,M00051,D00185,USR18272,192.168.210.67,Unusual Location Change,15-11-2024 17:11:09
B00242,M00073,D00234,USR18273,192.168.233.38,Proxy/VPN Detected,01-07-2023 22:02:59
B00390,M00295,D00127,USR18274,192.168.155.197,Multiple Failed Passwords,29-10-2021 14:33:08
B00473,M00190,D00010,USR18275,192.168.84.72,Transaction Velocity Too High,16-02-2021 16:39:14
B00478,M00266,D00128,USR18276,192.168.124.214,Duplicate Transaction,16-12-2021 22:03:37
B00037,M00137,D00147,USR18277,192.168.6.1,Proxy/VPN Detected,29-12-2022 03:29:44
B00375,M00406,D00239,USR18278,192.168.251.214,Mismatched Billing/Shipping Address,01-05-2024 07:01:04
B00022,M00196,D00463,USR18279,192.168.74.163,IP Address Mismatch,15-10-2021 02:21:59
B00048,M00180,D00139,USR18280,192.168.215.66,Multiple Failed Passwords,28-02-2020 01:55:08
B00199,M00317,D00429,USR18281,192.168.94.216,Suspicious Password Reset,18-05-2025 19:28:35
B00370,M00218,D00175,USR18282,192.168.171.216,Abnormal Spending Pattern,12-02-2024 11:07:38
B00326,M00412,D00279,USR18283,192.168.158.231,Suspicious Refund Pattern,03-10-2025 14:08:21
B00349,M00012,D00467,USR18284,192.168.156.167,Too Many Transactions Quickly,10-04-2022 14:22:32
B00322,M00037,D00020,USR18285,192.168.133.217,Chargeback History,24-10-2025 08:05:05
B00343,M00138,D00376,USR18286,192.168.147.163,Blacklisted Device,23-12-2023 22:00:39
B00469,M00469,D00479,USR18287,192.168.9.127,Too Many Transactions Quickly,10-04-2023 11:12:08
B00194,M00099,D00243,USR18288,192.168.58.133,Chargeback History,05-02-2024 19:30:20
B00482,M00209,D00287,USR18289,192.168.120.2,Unverified Email/Phone,28-02-2025 12:29:39
B00418,M00378,D00321,USR18290,192.168.35.26,Suspicious Login Attempt,05-02-2025 23:43:24
B00186,M00480,D00468,USR18291,192.168.155.253,Transaction Velocity Too High,08-06-2025 06:16:03
B00127,M00065,D00388,USR18292,192.168.114.73,Unusual Location Change,20-06-2021 22:53:17
B00220,M00157,D00077,USR18293,192.168.186.30,Device Not Recognized,12-07-2022 09:55:18
B00182,M00429,D00285,USR18294,192.168.57.169,Blacklisted Device,30-01-2020 03:16:58
B00491,M00255,D00122,USR18295,192.168.166.222,Proxy/VPN Detected,04-09-2020 04:12:55
B00022,M00281,D00324,USR18296,192.168.240.252,Transaction Velocity Too High,15-05-2023 19:28:24
B00219,M00373,D00454,USR18297,192.168.249.208,Suspicious Login Attempt,07-08-2023 12:08:41
B00337,M00030,D00115,USR18298,192.168.97.127,Suspicious Login Attempt,16-01-2025 07:02:09
B00282,M00349,D00114,USR18299,192.168.142.142,Account Accessed From 2 Locations,22-11-2023 16:46:42
B00143,M00389,D00403,USR18300,192.168.78.157,Transaction Velocity Too High,18-08-2022 07:27:47
B00053,M00373,D00052,USR18301,192.168.86.35,Transaction Velocity Too High,19-06-2021 14:30:40
B00038,M00482,D00175,USR18302,192.168.57.220,Abnormal Spending Pattern,09-11-2023 03:13:46
B00158,M00329,D00074,USR18303,192.168.15.249,High Transaction Amount,23-09-2023 06:26:20
B00113,M00117,D00005,USR18304,192.168.183.219,IP Address Mismatch,11-07-2025 18:59:51
B00264,M00268,D00469,USR18305,192.168.95.210,Chargeback History,22-01-2021 19:45:12
B00026,M00296,D00378,USR18306,192.168.122.177,Abnormal Spending Pattern,29-01-2025 02:32:51
B00466,M00336,D00471,USR18307,192.168.195.102,Unusual Location Change,23-12-2020 16:01:44
B00202,M00381,D00255,USR18308,192.168.47.211,Suspicious Password Reset,12-01-2023 13:08:54
B00385,M00434,D00249,USR18309,192.168.90.182,Blacklisted Device,16-06-2022 01:38:43
B00318,M00485,D00281,USR18310,192.168.33.152,Transaction Velocity Too High,10-03-2025 14:25:31
B00026,M00356,D00354,USR18311,192.168.213.19,IP Address Mismatch,09-12-2022 09:03:18
B00049,M00006,D00219,USR18312,192.168.162.94,Suspicious Refund Pattern,02-07-2020 22:01:36
B00324,M00278,D00368,USR18313,192.168.195.116,Brute Force Login Attempt,21-06-2023 16:59:10
B00229,M00342,D00406,USR18314,192.168.80.39,Chargeback History,14-07-2021 14:34:27
B00433,M00054,D00120,USR18315,192.168.128.200,Device Not Recognized,13-01-2024 03:17:57
B00453,M00306,D00423,USR18316,192.168.251.87,Unusual Location Change,18-11-2022 21:00:47
B00083,M00189,D00489,USR18317,192.168.121.186,Suspicious Refund Pattern,14-01-2023 08:50:05
B00226,M00137,D00192,USR18318,192.168.18.8,Mismatched Billing/Shipping Address,22-02-2022 09:42:50
B00229,M00267,D00387,USR18319,192.168.201.6,Multiple Failed Passwords,30-05-2024 08:17:56
B00318,M00194,D00452,USR18320,192.168.38.23,Blacklisted Device,29-03-2023 10:10:19
B00105,M00318,D00371,USR18321,192.168.143.185,High Transaction Amount,29-03-2021 21:52:35
B00269,M00098,D00139,USR18322,192.168.5.15,Suspicious Login Attempt,01-12-2021 03:13:38
B00468,M00058,D00308,USR18323,192.168.124.162,Proxy/VPN Detected,04-12-2020 17:51:58
B00435,M00328,D00087,USR18324,192.168.43.61,Chargeback History,02-10-2022 08:13:47
B00167,M00327,D00156,USR18325,192.168.116.75,Suspicious Login Attempt,01-04-2023 14:48:14
B00468,M00449,D00471,USR18326,192.168.188.11,Unverified Email/Phone,18-10-2020 22:24:23
B00318,M00150,D00254,USR18327,192.168.45.20,Suspicious Refund Pattern,25-11-2025 18:34:02
B00477,M00251,D00084,USR18328,192.168.62.254,Brute Force Login Attempt,28-04-2023 16:19:36
B00077,M00234,D00492,USR18329,192.168.190.202,Mismatched Billing/Shipping Address,04-09-2021 04:50:25
B00423,M00141,D00441,USR18330,192.168.217.22,Suspicious Refund Pattern,04-03-2023 00:09:55
B00156,M00158,D00283,USR18331,192.168.194.70,High Transaction Amount,07-06-2020 02:27:49
B00437,M00097,D00380,USR18332,192.168.54.251,Too Many Transactions Quickly,17-12-2023 05:41:12
B00483,M00085,D00334,USR18333,192.168.247.225,Multiple Failed Passwords,05-04-2025 05:22:13
B00243,M00468,D00213,USR18334,192.168.94.211,Unverified Email/Phone,21-12-2024 06:22:41
B00207,M00451,D00139,USR18335,192.168.225.202,Proxy/VPN Detected,26-12-2024 00:19:54
B00223,M00467,D00493,USR18336,192.168.107.34,Blacklisted Device,10-02-2020 08:30:19
B00194,M00277,D00128,USR18337,192.168.209.209,High Transaction Amount,05-02-2021 05:29:26
B00429,M00102,D00408,USR18338,192.168.107.21,Unverified Email/Phone,05-08-2025 01:59:11
B00244,M00049,D00466,USR18339,192.168.113.20,Suspicious Password Reset,06-02-2022 06:48:30
B00172,M00292,D00437,USR18340,192.168.115.143,High Transaction Amount,09-11-2022 19:53:59
B00031,M00041,D00457,USR18341,192.168.202.183,Suspicious Password Reset,10-04-2022 21:49:22
B00341,M00087,D00106,USR18342,192.168.63.38,High Risk Country Login,21-02-2025 08:46:51
B00238,M00379,D00366,USR18343,192.168.123.187,Unusual Location Change,07-07-2022 11:40:01
B00108,M00200,D00343,USR18344,192.168.28.70,Proxy/VPN Detected,08-12-2020 09:14:14
B00357,M00400,D00440,USR18345,192.168.74.1,Device Not Recognized,11-08-2023 22:48:26
B00102,M00017,D00370,USR18346,192.168.114.79,High Risk Country Login,28-07-2025 22:10:08
B00221,M00116,D00104,USR18347,192.168.187.71,Too Many Transactions Quickly,16-06-2024 18:00:53
B00257,M00368,D00142,USR18348,192.168.66.182,Suspicious Password Reset,12-02-2025 08:42:56
B00151,M00400,D00203,USR18349,192.168.61.109,Proxy/VPN Detected,30-07-2024 20:58:02
B00245,M00401,D00357,USR18350,192.168.83.52,Unverified Email/Phone,10-01-2021 00:11:53
B00453,M00056,D00094,USR18351,192.168.162.45,Account Accessed From 2 Locations,22-12-2023 10:12:03
B00485,M00283,D00384,USR18352,192.168.234.158,Duplicate Transaction,26-06-2020 15:03:06
B00006,M00247,D00142,USR18353,192.168.150.35,Chargeback History,29-06-2023 17:55:59
B00410,M00075,D00264,USR18354,192.168.130.220,Mismatched Billing/Shipping Address,02-03-2024 11:29:58
B00323,M00482,D00213,USR18355,192.168.84.67,Unverified Email/Phone,20-01-2021 02:07:34
B00409,M00202,D00418,USR18356,192.168.217.233,Transaction Velocity Too High,18-12-2022 19:27:00
B00128,M00434,D00346,USR18357,192.168.38.111,IP Address Mismatch,16-12-2020 07:46:46
B00327,M00361,D00161,USR18358,192.168.43.142,Account Accessed From 2 Locations,25-10-2025 20:01:47
B00347,M00008,D00145,USR18359,192.168.193.240,Chargeback History,03-03-2024 21:40:40
B00402,M00440,D00129,USR18360,192.168.29.24,IP Address Mismatch,14-08-2020 01:26:07
B00040,M00166,D00065,USR18361,192.168.5.62,Chargeback History,19-12-2021 16:26:13
B00246,M00087,D00429,USR18362,192.168.219.126,Account Accessed From 2 Locations,12-09-2020 21:53:49
B00190,M00496,D00038,USR18363,192.168.26.204,High Risk Country Login,13-03-2023 19:54:31
B00288,M00399,D00245,USR18364,192.168.161.243,Proxy/VPN Detected,26-04-2025 09:11:18
B00107,M00238,D00452,USR18365,192.168.19.59,Brute Force Login Attempt,22-12-2020 04:29:34
B00230,M00441,D00221,USR18366,192.168.159.45,Abnormal Spending Pattern,01-07-2022 09:31:18
B00370,M00361,D00369,USR18367,192.168.145.250,Blacklisted Device,01-07-2022 11:41:05
B00459,M00023,D00004,USR18368,192.168.151.248,Proxy/VPN Detected,27-12-2023 18:11:05
B00310,M00183,D00007,USR18369,192.168.149.85,Proxy/VPN Detected,03-05-2025 03:26:49
B00129,M00399,D00285,USR18370,192.168.249.194,Suspicious Login Attempt,27-02-2024 13:55:35
B00148,M00308,D00396,USR18371,192.168.175.18,Duplicate Transaction,11-06-2022 12:13:01
B00072,M00182,D00018,USR18372,192.168.236.28,Account Accessed From 2 Locations,16-09-2020 19:46:52
B00049,M00349,D00148,USR18373,192.168.39.210,Device Not Recognized,09-05-2024 19:28:14
B00394,M00279,D00314,USR18374,192.168.153.76,Proxy/VPN Detected,20-11-2022 19:50:22
B00199,M00328,D00142,USR18375,192.168.110.29,IP Address Mismatch,19-01-2022 13:22:18
B00331,M00189,D00436,USR18376,192.168.13.228,Mismatched Billing/Shipping Address,15-10-2024 00:08:21
B00494,M00290,D00252,USR18377,192.168.120.242,Blacklisted Device,23-06-2022 00:27:31
B00286,M00317,D00309,USR18378,192.168.125.111,Multiple Failed Passwords,24-03-2024 18:32:02
B00419,M00360,D00028,USR18379,192.168.15.6,Unusual Location Change,14-05-2020 00:19:52
B00165,M00431,D00453,USR18380,192.168.34.11,Brute Force Login Attempt,03-03-2024 13:20:31
B00463,M00063,D00302,USR18381,192.168.71.186,Brute Force Login Attempt,31-03-2024 19:32:22
B00274,M00356,D00457,USR18382,192.168.111.229,Unverified Email/Phone,13-11-2023 13:10:47
B00295,M00101,D00289,USR18383,192.168.57.196,Abnormal Spending Pattern,05-01-2024 10:06:52
B00120,M00015,D00005,USR18384,192.168.36.254,High Risk Country Login,16-07-2022 10:54:26
B00403,M00470,D00150,USR18385,192.168.172.109,Account Accessed From 2 Locations,10-12-2025 03:02:02
B00324,M00050,D00406,USR18386,192.168.181.226,Suspicious Login Attempt,12-07-2023 05:01:25
B00125,M00274,D00391,USR18387,192.168.202.84,Too Many Transactions Quickly,03-02-2024 08:54:17
B00327,M00481,D00063,USR18388,192.168.169.106,Unusual Location Change,21-01-2021 12:47:31
B00146,M00453,D00128,USR18389,192.168.3.76,High Risk Country Login,12-02-2022 12:36:14
B00380,M00414,D00020,USR18390,192.168.247.225,Brute Force Login Attempt,21-02-2021 11:27:15
B00091,M00282,D00062,USR18391,192.168.199.47,Chargeback History,11-03-2025 03:25:43
B00420,M00089,D00148,USR18392,192.168.133.40,Multiple Failed Passwords,12-10-2022 21:04:56
B00458,M00005,D00457,USR18393,192.168.128.195,Suspicious Login Attempt,29-03-2022 23:48:03
B00365,M00441,D00101,USR18394,192.168.87.135,Unusual Location Change,05-06-2022 20:47:14
B00404,M00498,D00092,USR18395,192.168.7.154,Abnormal Spending Pattern,14-12-2024 06:15:59
B00049,M00166,D00096,USR18396,192.168.218.72,Transaction Velocity Too High,02-06-2020 02:27:16
B00092,M00137,D00196,USR18397,192.168.3.166,Mismatched Billing/Shipping Address,18-06-2024 07:13:51
B00038,M00117,D00396,USR18398,192.168.218.210,Too Many Transactions Quickly,31-12-2024 07:10:27
B00171,M00426,D00500,USR18399,192.168.199.1,Mismatched Billing/Shipping Address,25-07-2020 15:58:59
B00280,M00110,D00203,USR18400,192.168.149.167,Unverified Email/Phone,03-02-2020 21:40:52
B00002,M00168,D00159,USR18401,192.168.186.85,Transaction Velocity Too High,22-08-2024 17:26:21
B00438,M00064,D00453,USR18402,192.168.86.231,Suspicious Password Reset,30-10-2020 08:33:11
B00091,M00064,D00182,USR18403,192.168.112.9,Abnormal Spending Pattern,11-09-2021 22:11:02
B00111,M00060,D00479,USR18404,192.168.136.196,Proxy/VPN Detected,08-12-2020 22:30:30
B00231,M00021,D00290,USR18405,192.168.152.38,Account Accessed From 2 Locations,18-09-2020 16:32:21
B00306,M00005,D00402,USR18406,192.168.12.250,IP Address Mismatch,01-08-2022 20:21:24
B00385,M00414,D00029,USR18407,192.168.243.116,High Risk Country Login,16-05-2022 15:15:34
B00077,M00202,D00265,USR18408,192.168.34.12,Blacklisted Device,31-07-2025 03:24:59
B00376,M00151,D00300,USR18409,192.168.171.30,High Risk Country Login,02-03-2024 17:40:03
B00178,M00386,D00245,USR18410,192.168.128.127,Multiple Failed Passwords,15-08-2021 03:51:31
B00414,M00023,D00406,USR18411,192.168.142.187,Unverified Email/Phone,29-05-2021 08:29:54
B00495,M00386,D00500,USR18412,192.168.37.82,Transaction Velocity Too High,30-03-2023 04:54:09
B00028,M00492,D00395,USR18413,192.168.110.192,Suspicious Refund Pattern,02-08-2023 18:07:08
B00135,M00120,D00094,USR18414,192.168.184.136,Abnormal Spending Pattern,14-03-2020 08:39:21
B00370,M00288,D00376,USR18415,192.168.65.230,Account Accessed From 2 Locations,06-07-2025 03:34:08
B00485,M00440,D00343,USR18416,192.168.83.253,Blacklisted Device,08-04-2023 01:42:19
B00312,M00420,D00336,USR18417,192.168.102.207,Multiple Failed Passwords,07-08-2024 09:14:40
