user_id,merchant_id,merchant_name,merchant_category  ,city,is_blacklisted
USR14884,M00223,MegaMart,Fashion & Apparel,Kanpur,1
USR14885,M00125,DecorPoint,Home & Furniture,Indore,1
USR14886,M00088,HealthFirst Pharmacy,Health & Medical,Rajkot,0
USR14887,M00219,ChaiWala Express,Food & Beverages,Bhopal,1
USR14888,M00131,QuickPay Systems,Finance & Payment,Vijayawada,1
USR14889,M00191,ElectroHub,Electronics,Dhanbad,1
USR14890,M00457,HomeZone,Home & Furniture,Gwalior,1
USR14891,M00100,StyleHub,Fashion & Apparel,Varanasi,1
USR14892,M00088,SweetCorner,Food & Beverages,Lucknow,1
USR14893,M00220,ClothCraft,Fashion & Apparel,Lucknow,0
USR14894,M00210,FoodKing,Food & Beverages,Chandigarh,1
USR14895,M00103,DailyNeeds Superstore,Grocery & Supermarket,Jaipur,0
USR14896,M00272,MegaOnline,E-Commerce,Raipur,0
USR14897,M00179,GoodLife Healthcare,Health & Medical,Navi Mumbai,1
USR14898,M00031,ChaiWala Express,Food & Beverages,Visakhapatnam,0
USR14899,M00163,FreshMart,Grocery & Supermarket,Allahabad,1
USR14900,M00028,FastWheels Rental,Travel & Transport,Bareilly,1
USR14901,M00327,FashionBay,Fashion & Apparel,Ranchi,1
USR14902,M00158,Mobile Planet,Electronics,Mumbai,0
USR14903,M00051,ElectroHub,Electronics,Mysore,1
USR14904,M00371,MicroCredit India,Finance & Payment,Patna,0
USR14905,M00031,TrendZone,Fashion & Apparel,Bhopal,0
USR14906,M00275,SkillHub Learning,Services,Srinagar,1
USR14907,M00314,IndiaDeals,E-Commerce,Bhopal,0
USR14908,M00089,Comfort Living,Home & Furniture,Aurangabad,1
USR14909,M00492,TrendZone,Fashion & Apparel,Bareilly,0
USR14910,M00497,QuickPay Systems,Finance & Payment,Dhanbad,1
USR14911,M00291,PremiumFurnish,Home & Furniture,Gurgaon,0
USR14912,M00259,BuyBoss,E-Commerce,Indore,0
USR14913,M00353,Burger World,Food & Beverages,Howrah,1
USR14914,M00421,MicroCredit India,Finance & Payment,Lucknow,1
USR14915,M00038,QuickBasket,Grocery & Supermarket,Indore,1
USR14916,M00457,TrendZone,Fashion & Apparel,Vadodara,0
USR14917,M00349,CleanWash Laundry,Services,Ranchi,0
USR14918,M00453,BusFleet Online,Travel & Transport,Amritsar,1
USR14919,M00104,FreshMart,Grocery & Supermarket,Pune,0
USR14920,M00052,PremiumFurnish,Home & Furniture,Surat,0
USR14921,M00311,SkillHub Learning,Services,Lucknow,1
USR14922,M00144,CityCab Travels,Travel & Transport,Aligarh,0
USR14923,M00190,SkillHub Learning,Services,Hyderabad,1
USR14924,M00034,TrendyCart,Fashion & Apparel,Visakhapatnam,1
USR14925,M00157,TrendDealz,E-Commerce,Visakhapatnam,0
USR14926,M00281,TasteWaves,Food & Beverages,Aligarh,1
USR14927,M00404,ChaiWala Express,Food & Beverages,Gurgaon,1
USR14928,M00332,FoodPlus,Grocery & Supermarket,Thane,1
USR14929,M00047,FreshChoice,Grocery & Supermarket,Coimbatore,1
USR14930,M00378,CleanWash Laundry,Services,Madurai,0
USR14931,M00474,PremiumFurnish,Home & Furniture,Ranchi,0
USR14932,M00201,WoodArt Furniture,Home & Furniture,Bhubaneswar,1
USR14933,M00479,HealthFirst Pharmacy,Health & Medical,Lucknow,1
USR14934,M00335,MicroCredit India,Finance & Payment,Howrah,1
USR14935,M00347,UrbanWear,Fashion & Apparel,Mira-Bhayandar,1
USR14936,M00297,SecureFinance Co,Finance & Payment,Vijayawada,1
USR14937,M00274,MetroTaxi Services,Travel & Transport,Nagpur,1
USR14938,M00185,CartCity,E-Commerce,Ghaziabad,0
USR14939,M00435,WoodArt Furniture,Home & Furniture,Srinagar,1
USR14940,M00437,HealthFirst Pharmacy,Health & Medical,Hyderabad,0
USR14941,M00127,ProFix Repairs,Services,Amritsar,0
USR14942,M00110,StreetStyle,Fashion & Apparel,Allahabad,0
USR14943,M00347,ShopFlix,E-Commerce,Jodhpur,1
USR14944,M00090,CityCab Travels,Travel & Transport,Hyderabad,0
USR14945,M00112,MetroTaxi Services,Travel & Transport,Pimpri-Chinchwad,0
USR14946,M00249,CleanWash Laundry,Services,Bangalore,1
USR14947,M00301,GreenFarm Store,Grocery & Supermarket,Kanpur,0
USR14948,M00433,GlobalMall,E-Commerce,Mysore,0
USR14949,M00045,BharatMoney Transfer,Finance & Payment,Agra,0
USR14950,M00253,SkillHub Learning,Services,Aurangabad,1
USR14951,M00419,Mobile Planet,Electronics,Surat,0
USR14952,M00170,HomeCraft Furnish,Home & Furniture,Vadodara,0
USR14953,M00129,PharmaTrust,Health & Medical,Thane,1
USR14954,M00473,UrbanWear,Fashion & Apparel,Ludhiana,0
USR14955,M00333,WoodArt Furniture,Home & Furniture,Mira-Bhayandar,0
USR14956,M00386,TrendDealz,E-Commerce,Hubli-Dharwad,0
USR14957,M00165,UrbanWear,Fashion & Apparel,Indore,0
USR14958,M00222,FastWheels Rental,Travel & Transport,Indore,0
USR14959,M00116,FlyHigh Airlines,Travel & Transport,Solapur,0
USR14960,M00492,Royal Interiors,Home & Furniture,Dhanbad,1
USR14961,M00147,GoldenGym Fitness,Other,Lucknow,1
USR14962,M00261,Apollo Pharmacy,Health & Medical,Aligarh,0
USR14963,M00083,RoyalBazaar,Fashion & Apparel,Jabalpur,0
USR14964,M00334,PaySmart Wallet,Finance & Payment,Ahmedabad,0
USR14965,M00018,UrbanCafe,Food & Beverages,Ahmedabad,0
USR14966,M00064,SweetCorner,Food & Beverages,Gurgaon,1
USR14967,M00150,OfferBazaar,E-Commerce,Gurgaon,0
USR14968,M00298,Biryani House,Food & Beverages,Gurgaon,0
USR14969,M00149,IndiaDeals,E-Commerce,Kanpur,1
USR14970,M00355,MegaOnline,E-Commerce,Pune,0
USR14971,M00040,RoadMate Cars,Travel & Transport,Jabalpur,0
USR14972,M00202,SweetCorner,Food & Beverages,Howrah,1
USR14973,M00451,RoyalBazaar,Fashion & Apparel,Moradabad,1
USR14974,M00030,MegaMart,Fashion & Apparel,Salem,0
USR14975,M00092,TrendyCart,Fashion & Apparel,Aurangabad,0
USR14976,M00339,EliteSaloon & Spa,Services,Hyderabad,1
USR14977,M00299,PharmaTrust,Health & Medical,Solapur,0
USR14978,M00332,Pizza Planet,Food & Beverages,Bangalore,0
USR14979,M00252,Laptronics,Electronics,Jodhpur,0
USR14980,M00256,Biryani House,Food & Beverages,Howrah,0
USR14981,M00347,LoanBridge Pvt Ltd,Finance & Payment,Vadodara,1
USR14982,M00057,FashionBay,Fashion & Apparel,Moradabad,1
USR14983,M00369,LivingSpaces,Home & Furniture,Hyderabad,1
USR14984,M00283,MetroTaxi Services,Travel & Transport,Jabalpur,0
USR14985,M00184,PaySmart Wallet,Finance & Payment,Hyderabad,1
USR14986,M00476,KartPlanet,E-Commerce,Allahabad,1
USR14987,M00336,QuickPay Systems,Finance & Payment,Howrah,0
USR14988,M00482,EliteSaloon & Spa,Services,Nashik,1
USR14989,M00009,DecorPoint,Home & Furniture,Salem,0
USR14990,M00097,Dream Prints,Services,Amritsar,1
USR14991,M00019,GreenFarm Store,Grocery & Supermarket,Lucknow,1
USR14992,M00498,SkillHub Learning,Services,Jalandhar,1
USR14993,M00077,EventPlus Management,Services,Pune,1
USR14994,M00303,BigCart Grocery,Grocery & Supermarket,Ranchi,1
USR14995,M00428,LivingSpaces,Home & Furniture,Nashik,1
USR14996,M00483,GoRide Mobility,Travel & Transport,Dhanbad,0
USR14997,M00155,Kebab Junction,Food & Beverages,Chennai,0
USR14998,M00101,MegaOnline,E-Commerce,Mira-Bhayandar,0
USR14999,M00175,SmartTech,Electronics,Ahmedabad,1
USR15000,M00180,DailyNeeds Superstore,Grocery & Supermarket,Raipur,0
USR15001,M00323,TrendZone,Fashion & Apparel,Ranchi,1
USR15002,M00066,SafePay Solutions,Finance & Payment,Mumbai,1
USR15003,M00348,Lifewell Medicals,Health & Medical,Meerut,0
USR15004,M00413,PharmaTrust,Health & Medical,Vasai-Virar,0
USR15005,M00194,FastWheels Rental,Travel & Transport,Madurai,0
USR15006,M00022,FreshMart,Grocery & Supermarket,Varanasi,1
USR15007,M00025,BharatMoney Transfer,Finance & Payment,Jodhpur,0
USR15008,M00156,LoanBridge Pvt Ltd,Finance & Payment,Raipur,0
USR15009,M00148,UrbanWear,Fashion & Apparel,Kalyan-Dombivli,0
USR15010,M00066,Apollo Pharmacy,Health & Medical,Delhi,1
USR15011,M00489,FlexiFunds,Finance & Payment,Raipur,0
USR15012,M00145,BuyBoss,E-Commerce,Pune,0
USR15013,M00120,DealBucket,E-Commerce,Varanasi,0
USR15014,M00358,Pizza Planet,Food & Beverages,Ludhiana,1
USR15015,M00228,IndiaDeals,E-Commerce,Allahabad,0
USR15016,M00449,DailyNeeds Superstore,Grocery & Supermarket,Jabalpur,0
USR15017,M00236,MediCart Store,Health & Medical,Guwahati,0
USR15018,M00210,EliteSaloon & Spa,Services,Coimbatore,1
USR15019,M00286,UrbanWear,Fashion & Apparel,Bhubaneswar,1
USR15020,M00037,FashionBay,Fashion & Apparel,Ludhiana,0
USR15021,M00459,Comfort Living,Home & Furniture,Ghaziabad,0
USR15022,M00196,QuickPay Systems,Finance & Payment,Indore,1
USR15023,M00311,FlyHigh Airlines,Travel & Transport,Mumbai,1
USR15024,M00111,Gadget Point,Electronics,Madurai,0
USR15025,M00216,FastWheels Rental,Travel & Transport,Bhubaneswar,1
USR15026,M00205,Biryani House,Food & Beverages,Bangalore,1
USR15027,M00250,SmartTech,Electronics,Howrah,1
USR15028,M00222,HomeZone,Home & Furniture,Srinagar,1
USR15029,M00384,FreshChoice,Grocery & Supermarket,Madurai,1
USR15030,M00443,UrbanCafe,Food & Beverages,Aurangabad,1
USR15031,M00438,BuyBoss,E-Commerce,Chennai,0
USR15032,M00327,Gadget Point,Electronics,Ranchi,0
USR15033,M00328,MasterArt Studio,Services,Surat,1
USR15034,M00331,SecureFinance Co,Finance & Payment,Indore,0
USR15035,M00027,TechWorld,Electronics,Srinagar,1
USR15036,M00055,SmartGrocer,Grocery & Supermarket,Raipur,0
USR15037,M00213,HomeZone,Home & Furniture,Mysore,0
USR15038,M00347,UrbanWear,Fashion & Apparel,Mira-Bhayandar,0
USR15039,M00213,ExpressAuto Hire,Travel & Transport,Solapur,0
USR15040,M00483,DailyNeeds Superstore,Grocery & Supermarket,Pimpri-Chinchwad,0
USR15041,M00433,SkillHub Learning,Services,Guwahati,1
USR15042,M00345,EliteSaloon & Spa,Services,Mysore,1
USR15043,M00247,SweetCorner,Food & Beverages,Aligarh,0
USR15044,M00317,RoyalBazaar,Fashion & Apparel,Hubli-Dharwad,1
USR15045,M00229,MegaOnline,E-Commerce,Delhi,0
USR15046,M00123,SpiceNation,Food & Beverages,Raipur,0
USR15047,M00467,RoadMate Cars,Travel & Transport,Hubli-Dharwad,1
USR15048,M00220,TrendZone,Fashion & Apparel,Tiruchirappalli,1
USR15049,M00134,SpiceNation,Food & Beverages,Ahmedabad,1
USR15050,M00089,ClothCraft,Fashion & Apparel,Dhanbad,0
USR15051,M00464,DailyNeeds Superstore,Grocery & Supermarket,Ludhiana,0
USR15052,M00396,FreshStyle,Fashion & Apparel,Gurgaon,1
USR15053,M00257,SmartGrocer,Grocery & Supermarket,Surat,0
USR15054,M00039,UrbanSheets,Home & Furniture,Nashik,0
USR15055,M00316,EliteSaloon & Spa,Services,Aurangabad,0
USR15056,M00238,BigCart Grocery,Grocery & Supermarket,Madurai,0
USR15057,M00262,Biryani House,Food & Beverages,Mumbai,0
USR15058,M00437,SecureFinance Co,Finance & Payment,Kolkata,0
USR15059,M00401,SmartGrocer,Grocery & Supermarket,Surat,1
USR15060,M00490,MicroCredit India,Finance & Payment,Jodhpur,0
USR15061,M00352,SafePay Solutions,Finance & Payment,Vadodara,0
USR15062,M00473,India Tour Trip,Travel & Transport,Howrah,0
USR15063,M00118,TrendZone,Fashion & Apparel,Howrah,0
USR15064,M00070,ElectroHub,Electronics,Aurangabad,1
USR15065,M00461,ElectroHub,Electronics,Moradabad,1
USR15066,M00302,WoodArt Furniture,Home & Furniture,Thane,0
USR15067,M00289,MegaOnline,E-Commerce,Pune,0
USR15068,M00495,StreetStyle,Fashion & Apparel,Kalyan-Dombivli,0
USR15069,M00012,FlyHigh Airlines,Travel & Transport,Moradabad,1
USR15070,M00295,GreenFarm Store,Grocery & Supermarket,Aurangabad,0
USR15071,M00331,ChaiWala Express,Food & Beverages,Lucknow,0
USR15072,M00116,HomeBasket,Grocery & Supermarket,Salem,0
USR15073,M00297,PharmaTrust,Health & Medical,Mysore,0
USR15074,M00200,ElectroHub,Electronics,Ranchi,0
USR15075,M00484,CyberStore,Electronics,Kalyan-Dombivli,0
USR15076,M00335,KartPlanet,E-Commerce,Kanpur,1
USR15077,M00389,Laptronics,Electronics,Allahabad,1
USR15078,M00361,Gadget Point,Electronics,Agra,0
USR15079,M00397,ExpressAuto Hire,Travel & Transport,Thane,0
USR15080,M00058,Kebab Junction,Food & Beverages,Jabalpur,1
USR15081,M00275,Burger World,Food & Beverages,Madurai,0
USR15082,M00246,Pizza Planet,Food & Beverages,Pune,0
USR15083,M00365,DealBucket,E-Commerce,Surat,1
USR15084,M00113,TrendZone,Fashion & Apparel,Patna,0
USR15085,M00051,Royal Interiors,Home & Furniture,Ghaziabad,0
USR15086,M00004,RoadMate Cars,Travel & Transport,Surat,1
USR15087,M00418,CartCity,E-Commerce,Jabalpur,1
USR15088,M00224,FreshStyle,Fashion & Apparel,Ludhiana,0
USR15089,M00226,PharmaTrust,Health & Medical,Varanasi,1
USR15090,M00360,ElectroHub,Electronics,Hyderabad,1
USR15091,M00310,HealthPlus Clinic,Health & Medical,Jalandhar,0
USR15092,M00450,FlyHigh Airlines,Travel & Transport,Faridabad,1
USR15093,M00440,Lifewell Medicals,Health & Medical,Mira-Bhayandar,1
USR15094,M00435,HealthPlus Clinic,Health & Medical,Kanpur,0
USR15095,M00238,CyberStore,Electronics,Bangalore,1
USR15096,M00327,QuickBasket,Grocery & Supermarket,Nagpur,0
USR15097,M00348,StyleHub,Fashion & Apparel,Bareilly,1
USR15098,M00364,HealthPlus Clinic,Health & Medical,Chandigarh,0
USR15099,M00053,LoanBridge Pvt Ltd,Finance & Payment,Nagpur,1
USR15100,M00321,GlobalMall,E-Commerce,Thane,1
USR15101,M00173,GoldenGym Fitness,Other,Solapur,1
USR15102,M00208,BigCart Grocery,Grocery & Supermarket,Solapur,0
USR15103,M00228,SweetCorner,Food & Beverages,Guwahati,0
USR15104,M00134,Medico Care,Health & Medical,Nagpur,0
USR15105,M00261,GlobalMall,E-Commerce,Thane,1
USR15106,M00277,LivingSpaces,Home & Furniture,Indore,0
USR15107,M00446,FoodPlus,Grocery & Supermarket,Jaipur,1
USR15108,M00232,WoodArt Furniture,Home & Furniture,Vadodara,0
USR15109,M00168,BharatMoney Transfer,Finance & Payment,Mumbai,1
USR15110,M00104,CyberStore,Electronics,Kanpur,1
USR15111,M00194,FashionBay,Fashion & Apparel,Meerut,0
USR15112,M00343,ChaiWala Express,Food & Beverages,Moradabad,1
USR15113,M00289,IndiaDeals,E-Commerce,Howrah,1
USR15114,M00105,FashionBay,Fashion & Apparel,Hubli-Dharwad,0
USR15115,M00331,FreshMart,Grocery & Supermarket,Hubli-Dharwad,0
USR15116,M00312,FreshMart,Grocery & Supermarket,Allahabad,1
USR15117,M00132,WellnessStreet,Health & Medical,Srinagar,1
USR15118,M00447,Creative Media,Services,Tiruchirappalli,1
USR15119,M00017,BigCart Grocery,Grocery & Supermarket,Kalyan-Dombivli,1
USR15120,M00181,GoRide Mobility,Travel & Transport,Ludhiana,1
USR15121,M00462,SecureFinance Co,Finance & Payment,Aligarh,0
USR15122,M00232,Apollo Pharmacy,Health & Medical,Ahmedabad,0
USR15123,M00357,RoadMate Cars,Travel & Transport,Vadodara,1
USR15124,M00335,FoodPlus,Grocery & Supermarket,Dhanbad,1
USR15125,M00128,Apollo Pharmacy,Health & Medical,Coimbatore,1
USR15126,M00286,QuickPay Systems,Finance & Payment,Srinagar,1
USR15127,M00020,ClothCraft,Fashion & Apparel,Aligarh,0
USR15128,M00017,Gadget Point,Electronics,Ghaziabad,0
USR15129,M00027,TrendDealz,E-Commerce,Allahabad,1
USR15130,M00350,ElectroHub,Electronics,Kolkata,0
USR15131,M00173,Laptronics,Electronics,Ranchi,1
USR15132,M00467,MegaMart,Fashion & Apparel,Salem,0
USR15133,M00060,BusFleet Online,Travel & Transport,Kalyan-Dombivli,0
USR15134,M00261,Pizza Planet,Food & Beverages,Pimpri-Chinchwad,0
USR15135,M00431,SafePay Solutions,Finance & Payment,Allahabad,0
USR15136,M00108,GoRide Mobility,Travel & Transport,Ghaziabad,1
USR15137,M00122,GoRide Mobility,Travel & Transport,Chennai,1
USR15138,M00329,CartCity,E-Commerce,Chandigarh,1
USR15139,M00428,MegaOnline,E-Commerce,Bhopal,0
USR15140,M00278,LoanBridge Pvt Ltd,Finance & Payment,Ahmedabad,1
USR15141,M00347,PaySmart Wallet,Finance & Payment,Howrah,1
USR15142,M00426,FlyHigh Airlines,Travel & Transport,Navi Mumbai,1
USR15143,M00003,PremiumFurnish,Home & Furniture,Amritsar,1
USR15144,M00022,BigCart Grocery,Grocery & Supermarket,Jabalpur,0
USR15145,M00081,CleanWash Laundry,Services,Bhopal,1
USR15146,M00252,Device Galaxy,Electronics,Amritsar,1
USR15147,M00489,QuickPay Systems,Finance & Payment,Coimbatore,1
USR15148,M00222,Biryani House,Food & Beverages,Ranchi,0
USR15149,M00315,PrimeDecor,Home & Furniture,Pune,0
USR15150,M00215,TrendZone,Fashion & Apparel,Rajkot,1
USR15151,M00426,EventPlus Management,Services,Hyderabad,1
USR15152,M00202,PrimeDecor,Home & Furniture,Bangalore,0
USR15153,M00088,Dream Prints,Services,Varanasi,1
USR15154,M00454,GreenFarm Store,Grocery & Supermarket,Chennai,1
USR15155,M00227,DailyNeeds Superstore,Grocery & Supermarket,Surat,1
USR15156,M00335,CityCab Travels,Travel & Transport,Srinagar,0
USR15157,M00165,FreshChoice,Grocery & Supermarket,Amritsar,0
USR15158,M00241,FreshMart,Grocery & Supermarket,Tiruchirappalli,1
USR15159,M00012,MetroTaxi Services,Travel & Transport,Navi Mumbai,0
USR15160,M00093,TechStreet,Electronics,Thane,0
USR15161,M00476,StreetStyle,Fashion & Apparel,Ludhiana,0
USR15162,M00421,LivingSpaces,Home & Furniture,Pune,1
USR15163,M00067,RoyalBazaar,Fashion & Apparel,Ahmedabad,1
USR15164,M00377,SafePay Solutions,Finance & Payment,Mumbai,1
USR15165,M00240,Device Galaxy,Electronics,Nagpur,1
USR15166,M00148,LoanBridge Pvt Ltd,Finance & Payment,Jalandhar,0
USR15167,M00114,RapidPay Services,Finance & Payment,Aligarh,1
USR15168,M00188,GlobalMall,E-Commerce,Gwalior,1
USR15169,M00361,SweetCorner,Food & Beverages,Madurai,0
USR15170,M00403,OfferBazaar,E-Commerce,Pimpri-Chinchwad,1
USR15171,M00228,GoldenGym Fitness,Other,Jaipur,1
USR15172,M00381,FreshStyle,Fashion & Apparel,Visakhapatnam,0
USR15173,M00039,Burger World,Food & Beverages,Dhanbad,1
USR15174,M00437,HealthFirst Pharmacy,Health & Medical,Bareilly,1
USR15175,M00280,CyberStore,Electronics,Jabalpur,0
USR15176,M00495,BusFleet Online,Travel & Transport,Surat,1
USR15177,M00138,HomeBasket,Grocery & Supermarket,Thane,0
USR15178,M00122,RapidPay Services,Finance & Payment,Dhanbad,1
USR15179,M00221,Pizza Planet,Food & Beverages,Chandigarh,1
USR15180,M00039,UrbanCafe,Food & Beverages,Raipur,1
USR15181,M00051,IndiaDeals,E-Commerce,Solapur,1
USR15182,M00412,Speedy Travels,Travel & Transport,Nashik,0
USR15183,M00240,PaySmart Wallet,Finance & Payment,Bhopal,1
USR15184,M00459,GlobalMall,E-Commerce,Nagpur,1
USR15185,M00412,Gadget Point,Electronics,Indore,1
USR15186,M00294,SmartTech,Electronics,Jabalpur,0
USR15187,M00307,HomeCraft Furnish,Home & Furniture,Nashik,1
USR15188,M00135,PremiumFurnish,Home & Furniture,Srinagar,0
USR15189,M00208,DecorPoint,Home & Furniture,Madurai,0
USR15190,M00114,EasyDay Mart,Grocery & Supermarket,Chandigarh,0
USR15191,M00478,StyleHub,Fashion & Apparel,Nashik,1
USR15192,M00401,GreenFarm Store,Grocery & Supermarket,Gwalior,1
USR15193,M00267,HealthPlus Clinic,Health & Medical,Thane,0
USR15194,M00163,Dream Prints,Services,Rajkot,0
USR15195,M00216,ShopFlix,E-Commerce,Bangalore,0
USR15196,M00038,IndiaDeals,E-Commerce,Ahmedabad,0
USR15197,M00073,Creative Media,Services,Bangalore,1
USR15198,M00443,CleanWash Laundry,Services,Hyderabad,1
USR15199,M00008,StyleHub,Fashion & Apparel,Dhanbad,1
USR15200,M00284,FoodPlus,Grocery & Supermarket,Solapur,0
USR15201,M00369,Biryani House,Food & Beverages,Guwahati,1
USR15202,M00101,DailyNeeds Superstore,Grocery & Supermarket,Ludhiana,1
USR15203,M00073,Pizza Planet,Food & Beverages,Jodhpur,1
USR15204,M00243,Medico Care,Health & Medical,Kota,0
USR15205,M00420,HealthFirst Pharmacy,Health & Medical,Ghaziabad,0
USR15206,M00105,IndiaDeals,E-Commerce,Jabalpur,1
USR15207,M00044,Biryani House,Food & Beverages,Mira-Bhayandar,0
USR15208,M00248,HomeBasket,Grocery & Supermarket,Mumbai,1
USR15209,M00474,StyleHub,Fashion & Apparel,Solapur,0
USR15210,M00312,LivingSpaces,Home & Furniture,Kalyan-Dombivli,0
USR15211,M00013,BigCart Grocery,Grocery & Supermarket,Surat,1
USR15212,M00314,GoRide Mobility,Travel & Transport,Bareilly,1
USR15213,M00284,TechStreet,Electronics,Bhubaneswar,1
USR15214,M00046,SpiceNation,Food & Beverages,Vijayawada,0
USR15215,M00291,Apollo Pharmacy,Health & Medical,Patna,0
USR15216,M00288,Creative Media,Services,Jodhpur,0
USR15217,M00030,Gadget Point,Electronics,Jabalpur,0
USR15218,M00004,UrbanWear,Fashion & Apparel,Indore,0
USR15219,M00419,ExpressAuto Hire,Travel & Transport,Rajkot,0
USR15220,M00307,TechStreet,Electronics,Bareilly,1
USR15221,M00066,ExpressAuto Hire,Travel & Transport,Ludhiana,0
USR15222,M00343,GlobalMall,E-Commerce,Indore,0
USR15223,M00269,Sparkle Cleaning,Services,Lucknow,1
USR15224,M00432,BigCart Grocery,Grocery & Supermarket,Bhubaneswar,0
USR15225,M00024,EventPlus Management,Services,Pimpri-Chinchwad,1
USR15226,M00459,RoyalBazaar,Fashion & Apparel,Salem,1
USR15227,M00068,WoodArt Furniture,Home & Furniture,Ranchi,0
USR15228,M00338,Medline Wellness,Health & Medical,Pune,1
USR15229,M00173,Device Galaxy,Electronics,Guwahati,0
USR15230,M00427,FreshStyle,Fashion & Apparel,Jalandhar,0
USR15231,M00467,TasteWaves,Food & Beverages,Kota,1
USR15232,M00332,Gadget Point,Electronics,Allahabad,0
USR15233,M00047,Gadget Point,Electronics,Pune,0
USR15234,M00086,GoRide Mobility,Travel & Transport,Bareilly,0
USR15235,M00225,ChaiWala Express,Food & Beverages,Salem,1
USR15236,M00018,TechStreet,Electronics,Bareilly,1
USR15237,M00141,BigCart Grocery,Grocery & Supermarket,Agra,1
USR15238,M00487,StyleHub,Fashion & Apparel,Varanasi,0
USR15239,M00493,MegaOnline,E-Commerce,Vijayawada,1
USR15240,M00298,WoodArt Furniture,Home & Furniture,Kanpur,0
USR15241,M00151,EasyDay Mart,Grocery & Supermarket,Rajkot,1
USR15242,M00311,Gadget Point,Electronics,Ludhiana,1
USR15243,M00232,TrendDealz,E-Commerce,Nagpur,0
USR15244,M00246,GoRide Mobility,Travel & Transport,Meerut,0
USR15245,M00377,QuickPay Systems,Finance & Payment,Navi Mumbai,1
USR15246,M00249,MetroTaxi Services,Travel & Transport,Surat,1
USR15247,M00299,Sparkle Cleaning,Services,Amritsar,0
USR15248,M00145,Apollo Pharmacy,Health & Medical,Ranchi,1
USR15249,M00231,TrendZone,Fashion & Apparel,Hyderabad,1
USR15250,M00225,LoanBridge Pvt Ltd,Finance & Payment,Tiruchirappalli,0
USR15251,M00196,WoodArt Furniture,Home & Furniture,Pune,0
USR15252,M00139,SmartGrocer,Grocery & Supermarket,Vadodara,1
